address,PERIODIC_EXECUTION_score,PERIODIC_EXECUTION_support_n,PERIODIC_EXECUTION_state,PERIODIC_EXECUTION_reasons,SCRIPT_TEMPLATE_REPETITION_score,SCRIPT_TEMPLATE_REPETITION_support_n,SCRIPT_TEMPLATE_REPETITION_state,SCRIPT_TEMPLATE_REPETITION_reasons,BATCH_DISTRIBUTION_score,BATCH_DISTRIBUTION_support_n,BATCH_DISTRIBUTION_state,BATCH_DISTRIBUTION_reasons,FAN_IN_COLLECTION_score,FAN_IN_COLLECTION_support_n,FAN_IN_COLLECTION_state,FAN_IN_COLLECTION_reasons,CELL_CONSOLIDATION_score,CELL_CONSOLIDATION_support_n,CELL_CONSOLIDATION_state,CELL_CONSOLIDATION_reasons,CELL_FRAGMENTATION_score,CELL_FRAGMENTATION_support_n,CELL_FRAGMENTATION_state,CELL_FRAGMENTATION_reasons,ROUND_TRIP_score,ROUND_TRIP_support_n,ROUND_TRIP_state,ROUND_TRIP_reasons,IRREGULAR_ACTIVITY_score,IRREGULAR_ACTIVITY_support_n,IRREGULAR_ACTIVITY_state,IRREGULAR_ACTIVITY_reasons,DAO_ACTIVITY_score,DAO_ACTIVITY_support_n,DAO_ACTIVITY_state,DAO_ACTIVITY_reasons,top_archetype,top_score,is_scripted,touches_cellbase_directly,n_cellbase_inputs_direct,n_tx_in_window
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwe92am9fu642zn6fjv7xp9u27e9afey2ce26d2t,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.28545972190041297,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.40978779832136747,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,0.40978779832136747,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqweaz0wqm6d5wzkyt2jay4ayx22vgxu6ys67s4w2,0.27875309984640617,3,OK,,0.3660589060308555,2,OK,SINGLE_LOCK_SCRIPT,0.053415287660316176,3,OK,,0.3122275798185437,2,OK,,0.4000172617555003,2,OK,FEW_DISTINCT_SOURCES,0.08700075918037396,2,OK,FEW_DISTINCT_DESTINATIONS,0.3332008101999357,3,OK,NEAR_ZERO_NET_FLOW,0.5047264173659693,4,OK,VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5047264173659693,False,False,0.0,1426
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwepkut2qzg2udxm2g38plwwslh0ejrmzs7qle27,0.3308811683103466,3,OK,,0.3500781860828772,2,OK,SINGLE_LOCK_SCRIPT,0.08507785122708687,3,OK,,0.29859692794555087,2,OK,,0.38255405097397394,2,OK,FEW_DISTINCT_SOURCES,0.1385715208211921,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6374869358382865,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6374869358382865,False,False,0.0,1279
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwexweexwze3qsd7a425f2hmm8296utjkc0850ly,0.43619472047179403,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.002436147128047252,3,OK,,0.0,2,OK,,0.0,2,OK,,0.003967902428290397,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6360167566010203,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6360167566010203,False,False,0.0,670
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwf587k2zv9cxghautlmp0t89ufk5khvjs6cy70d,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfa8pxvswqfjn530whn97try3rq9l7gjg4nddxz,0.44641732092324604,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6392749359004056,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6392749359004056,False,False,0.0,1228
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfjnz2axuppeu5r68084wjm6a0xtxfy9cj4a5sa,0.18134366228437707,3,OK,,0.4790575916230366,2,OK,SINGLE_LOCK_SCRIPT,0.5831963080632302,3,OK,FANOUT_DOMINANT_SHAPE;MANY_DISTINCT_RECIPIENTS,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.3193717277486911,2,OK,1_TO_N_SHAPE,0.3304479831423461,3,OK,NEAR_ZERO_NET_FLOW,0.773872857601635,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.773872857601635,False,False,0.0,382
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfna6z53rzj0vrgm3tujzzwldryr6jcnc8z4zde,0.3825772122192977,3,OK,,0.3664253048780488,2,OK,SINGLE_LOCK_SCRIPT,0.05142152017229828,3,OK,,0.004482817966420989,2,OK,,0.006754305454660918,2,OK,FEW_DISTINCT_SOURCES,0.08375338763779641,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.8462763616524676,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8462763616524676,False,False,0.0,1312
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwg4vuyxa8u6yekv7n3vevs5xj6mzn5rxgeudapp,0.5231206556933391,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.26983667380562953,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.43949956097002774,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5686060204676887,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5686060204676887,False,False,0.0,742
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwgp8u8962lw0pup3qdeaxga29denq87ygrhw3x2,0.16344086021505375,3,OK,,0.37741935483870964,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.005264510262846725,2,OK,MANY_DISTINCT_SENDERS,0.0038187441802953635,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6487315045289033,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6487315045289033,False,False,0.0,155
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwh8cgh37vm79za0w7h9wc36rvkcucyaag3pg77j,0.2859937398052981,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.06277763753044847,3,OK,,0.027102616046067986,2,OK,,0.02829550102270288,2,OK,,0.10224979334440647,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7709605627018138,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7709605627018138,False,False,0.0,26
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwj2d4whqxn9v85cy236x5vhnaw0h859pq02dapz,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_RECIPROCITY_LEGACY_EDGES,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwj5mah4ck3m7dkusnwpgyhmzf6zaaahpqzjwzns,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjeupgccqe3mp2wzajp975muw56rxfzysgzn7cd,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.3333333333333333,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjhnuyhphnp99ysnl09ht9e3x2kh8s8acgdjpg3,,0,INSUFFICIENT_EVIDENCE,LOW_INTERVAL_VARIANCE,0.5,1,OK,SINGLE_LOCK_SCRIPT,0.23126017325864934,3,OK,,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.2731918655475783,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.3333333333333333,False,False,0.0,3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjhry2dvdzmftxqrsrwf04mjw3ah8hhjqh9zh7y,0.45236746018440543,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.15375972090791015,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.25043789964064794,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7813948133775043,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7813948133775043,False,False,0.0,138
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjpr5w3ustqzhcyefs88lsh3x67aqth4ckskqq9,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwjzhp5ljeurdf9yznes3xhs7cn6ye9mssmxkwgz,0.15395783774159946,3,OK,,0.3586572438162544,2,OK,SINGLE_LOCK_SCRIPT,0.21211792249196698,3,OK,,0.3059143798339913,2,OK,,0.3919289661212607,2,OK,FEW_DISTINCT_SOURCES,0.34548948626696613,2,OK,FEW_DISTINCT_DESTINATIONS,0.3330769691812184,3,OK,NEAR_ZERO_NET_FLOW,0.6250126748317502,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6250126748317502,False,False,0.0,1698
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwkp3rnla6nr3al235xz3kmr3c8s0v3kngg0vdcv,0.39254752304455537,3,OK,,0.4342105263157895,2,OK,SINGLE_LOCK_SCRIPT,0.015635541397120235,3,OK,,0.39153714622514224,2,OK,FANIN_DOMINANT_SHAPE,0.44713827707018516,2,OK,N_TO_1_SHAPE,0.02156777885901933,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7947171139334237,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7947171139334237,False,False,0.0,38
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwkr8fn99ghht0zeyert3w949f25zjw24gcwcxy8,0.46567479732525063,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6451020197180692,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6451020197180692,False,False,0.0,578
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwl4qyx3j83nsjlyx3pj9q8msqt9hwmz5g0c8u0j,0.22210022447829533,3,OK,,0.4969512195121951,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.18887606365187334,2,OK,,0.28458140315638353,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.33206379736980124,3,OK,NEAR_ZERO_NET_FLOW,0.5267437197534462,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5267437197534462,False,False,0.0,246
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwlfetev6txju367sg90xq0twvwgp7qa6qelcq7y,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwlkxpk8rnrzz2nhuswk2kzvempzsz2zjgwxnwny,0.3731054392750563,3,OK,,0.37222222222222223,2,OK,SINGLE_LOCK_SCRIPT,0.14911626494886784,3,OK,,0.13505568320761238,2,OK,,0.2034897121866461,2,OK,FEW_DISTINCT_SOURCES,0.2428748177711583,2,OK,FEW_DISTINCT_DESTINATIONS,0.3162542418395145,3,OK,NEAR_ZERO_NET_FLOW,0.7020031727863913,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7020031727863913,False,False,0.0,135
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwmk6ckqgsgj3vszez0ujy68ryrhfegksq3jpy2e,0.44514490956375274,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6384618889339786,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6384618889339786,False,False,0.0,654
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwmrpzfvvj8mckknp5m5rkt8cd5hy2vhgq24t8sv,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,1.0,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,1.0,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwn663qcrflxjdlepuaykc4lruvysm9u5cnn299s,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,1.0,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,1.0,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwnc9ceapkm570d4tw3dmexkeugzrq3csc0gs9nv,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwnla5w93964qlqcwaaeessdsk4h5pzkfs2f0ehn,0.42981710232409,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7935264415403407,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7935264415403407,False,False,0.0,332
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwpcd535qtqw2pdwmaxkyeevw02nhxes8sh82574,0.6478380006184737,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5083490750882776,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.6478380006184737,False,False,0.0,154
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwpyugm7a4wtc5tphl0lwzjhcf9fu2l0ksdaezkc,0.4426865195747529,3,OK,,0.37399463806970507,2,OK,SINGLE_LOCK_SCRIPT,0.07973900697939601,3,OK,,0.0005255993898073484,2,OK,,0.0007919257155062521,2,OK,FEW_DISTINCT_SOURCES,0.1298758173430293,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.785461658897568,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.785461658897568,False,False,0.0,1119
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwq58dc707p97auarsgdf6vp07f84t7htgv294a8,0.44049702776614463,3,OK,,0.43811881188118806,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.05823224922717238,2,OK,,0.08773909659916074,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.563405083090425,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.563405083090425,False,False,0.0,101
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwq5jlc6p7y2g7c59emwef66z5dc02m36sq3vsmj,0.4088092226751439,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6056355154390773,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6056355154390773,False,False,0.0,216
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwqkl23ey6ndp7q5vss36xfjhnq3pwnmjsqhs3p2,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr3fzgs5ke9hg0gwzu6qhd7kxwj6e7t6sy7j449,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.6762914343888821,2,OK,FANIN_DOMINANT_SHAPE,0.772329751303047,2,OK,N_TO_1_SHAPE,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.772329751303047,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwr42a6hutw02a36n99zxzk9cdg8epdr4skkl97l,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwrcse92s9lm5u09npr6uwhgsr0tk6scdsxn0pul,0.36643202987708073,3,OK,,0.48750000000000004,2,OK,SINGLE_LOCK_SCRIPT,0.5096661639178667,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.45873130699126796,2,OK,1_TO_N_SHAPE,0.30627613422882677,3,OK,NEAR_ZERO_NET_FLOW,0.5937298881742026,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5937298881742026,False,False,0.0,20
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwrn48zffgqgctt2netwvhcdn3pnznxceg9lhd3j,0.1886532270180068,3,OK,,0.6426282051282051,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.030226269922067776,3,OK,,0.056042764765911975,2,OK,,0.07180042620160712,2,OK,FEW_DISTINCT_SOURCES,0.04923138198064014,2,OK,FEW_DISTINCT_DESTINATIONS,0.33259906125871636,3,OK,NEAR_ZERO_NET_FLOW,0.7768181473870542,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7768181473870542,False,False,0.0,468
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqws4ht929m5xlwe9mt6v2z880w4qu83jnqjxy7yv,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
