address,n_tx_in_window,tx_per_window_day,active_span_days,tx_per_active_day,gap_mean_s,gap_median_s,gap_cv,burstiness,hour_of_day_entropy,day_of_week_entropy,sent_tx_count,received_tx_count,sent_edge_count,received_edge_count,sent_total_ckb,received_total_ckb,net_flow_ckb,sent_mean_ckb,sent_median_ckb,sent_cv,received_mean_ckb,received_median_ckb,received_cv,unique_counterparties_out,unique_counterparties_in,reciprocity_ratio,out_value_concentration_hhi,in_value_concentration_hhi,max_single_tx_ckb,n_dao_events,dao_total_ckb,dao_event_rate,has_dao_activity,detail_coverage
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yul8wt2defw04dp37h0qanqrnmy5tu7qfnad37,-0.40473274658133895,-0.19630790296832706,-0.2286987054682221,-0.7775243361150784,2.219625931481723,-1.2039316456016507,1.1360098280231121,0.7600376919799757,0.6185807001706585,-0.4725551180374914,-0.4251276013382189,-0.4968194726764373,-0.4753080196956661,-0.470423316529096,-1.352149900254874,1.7145607589344607,0.8170904902213892,-1.5917974890749924,-1.3114285510419932,-0.7569133726645677,2.079085441135126,2.3243181552863876,0.5673860995930805,1.7095112913514543,2.1699250014423126,0.2222222222222222,-4.390428195775197,-1.4652909993380288,1.290444579673074,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvh96uwpjsghcyeuedp0wmt5k8nzc0gwjqfr5qu7,-0.30703724424459705,-0.17721912327332487,-0.04284338699803106,-0.768728151851681,2.1013992423181813,-2.1785335329353797,1.3401399785785901,0.8377440122631398,0.24453327975460082,-0.7129866913349207,-0.7044131239549859,-0.8634888749990689,-0.7790888008662336,-0.9462609915339848,-2.2434195516864803,-3.2175038145104105,-0.0037317938380183784,0.0,0.0,0.0,0.0,0.0,0.0,-1.7095112913514543,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqftd47h3v4gg75m5w3amn3t9f3jqwe4xgqg9r36q,-0.6575188143623656,-0.21760418292586775,-0.59287935628816,0.844718271120931,-5.473232814768314,-2.2554780584421747,-0.8952343742197555,-1.991197031925075,-0.3992070570723769,-1.5379389945779218,-0.7044131239549859,-0.8634888749990689,-0.7790888008662336,-0.9462609915339848,-2.2434195516864803,-3.2175038145104105,-0.0037317938380183784,0.0,0.0,0.0,0.0,0.0,0.0,-1.7095112913514543,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfvq4dqqh8vq032qx3lxaltkffqvxfe8ts4jur9h,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.5647703626466023,-0.7216417873835473,-0.6271984102809498,-0.79615091801856,-0.14323837576826953,1.45261122703778,0.7733839639881801,0.7143729616198726,0.9028206587271056,-0.8948766405425305,2.3084352439244933,2.742390319955604,-0.5453374138143248,0.0,0.0,0.0,0.0,0.0,1.3295140453786272,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfju4w7mgnq2xl34rgmv7avnczycrkc9xqedr5fc,-0.1946229274546533,-0.13978954167054303,0.35296578259516437,-0.7638655749657687,2.0389189887751473,-1.9762207338879254,0.5716411193468715,0.4746640636763273,0.6199943028034162,-0.48439627185346834,-0.24052991191701675,-0.13015007035380569,-0.2745198450375645,-0.17020316949824638,0.7318566371124896,1.4372753126612516,0.7356436437354018,1.5656721512301688,1.6085174220182026,-0.2806974533503472,1.5054807576898073,1.8631950424944348,-0.010732033104094246,0.0,0.0,0.0,0.0,0.0,0.9660263887235042,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2pf3uu524tn9umy7g3gchaa6sgamvs4sx454l6,0.4760069691546028,1.372486273184588,-0.5373219475765271,3.6744644145809877,-2.732252026309435,-0.6784254135111886,-0.5626747721018928,-0.9065183423337502,1.2352036827483464,-0.13046218712553015,0.21512922275787458,0.6197145458597424,0.2211037253577497,0.9245245078852317,0.5866441280952057,1.6738892141474206,0.8062970985638136,0.6788672880408086,-0.31288385262130414,4.4148054919383535,0.5868190602618333,0.1898042768707609,12.981437096323877,7.325943481127589,5.375039431346925,0.02564102564102564,-4.29810623338825,-1.7262929240178313,1.1281363720316662,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdswxz9w93ffp2dkdr4gjgyw6akpd9ml2sc3j7ft,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.7044131239549859,-0.7216417873835473,-0.7790888008662336,-0.7083421540315403,-2.2434195516864803,1.5768603395829364,0.7941736268004517,0.0,0.0,0.0,2.264741064844295,2.6922963005951295,-0.5453374138143248,-1.7095112913514543,0.5849625007211564,0.0,0.0,-1.0000000000002138,1.2907339278210297,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgphyyw5jenumukdqqega4x0zwmvh0fnuqeh9e2g,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.7044131239549859,-0.7216417873835473,-0.7790888008662336,-0.79615091801856,-2.2434195516864803,-1.7888485314520293,0.23403316475462752,0.0,0.0,0.0,-0.5664356826676585,-0.5535599161443538,-0.5453374138143248,-1.7095112913514543,0.0,0.0,0.0,0.0,-1.2220348071935423,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtq43kkkjp78arrz5dk9yazecfynnduu5qz9nfxd,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.7044131239549859,-0.7216417873835473,-0.7790888008662336,-0.7083421540315403,-2.2434195516864803,1.5718231771520736,0.7933353135061245,0.0,0.0,0.0,2.2602735740119018,2.687174461097015,-0.5453374138143248,-1.7095112913514543,0.5849625007211564,0.0,0.0,-1.0000000000002138,1.2867688729026228,0.0,0.0,0.0,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtwuh9492rw529d223n4u36642lnadmxyc7f7u8l,-0.7900833507669089,-0.22151054699761152,-0.5928812165553505,0.0,0.0,0.0,0.0,0.0,-0.3992070570723769,-1.5379389945779218,-0.5647703626466023,-0.7216417873835473,-0.6271984102809498,-0.79615091801856,-1.4804282633004875,1.3954503485082184,0.763982299871967,-1.506300706972574,-1.2200983800598708,-0.8948766405425305,2.257738903365984,2.684268539917537,-0.5453374138143248,0.0,0.0,0.0,0.0,0.0,1.2845192637398537,0.0,0.0,0.0,0.0,0.0
