address,n_tx_cell_layer,shape_1_to_1_ratio,shape_1_to_n_ratio,shape_n_to_1_ratio,shape_n_to_n_ratio,topology_state,n_inputs_total,cell_lifetime_support_n,cell_lifetime_support_ratio,cell_lifetime_mean_s,cell_lifetime_median_s,cell_lifetime_cv,same_block_spend_ratio,lifecycle_state,lock_hash_known_ratio,n_distinct_lock_hashes,lock_family_primary,multisig_usage_ratio,lock_state,has_type_script_ratio,n_distinct_type_hashes,uses_since_ratio,since_support_n,repeated_since_value_ratio,since_state,unique_counterparties_out_cell,unique_counterparties_in_cell,reciprocity_ratio_cell,out_capacity_concentration_hhi_cell,out_capacity_entropy_cell,network_state,sent_capacity_ckb_cell,received_capacity_ckb_cell,net_capacity_delta_ckb_cell,n_cellbase_inputs_direct,touches_cellbase_directly
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqglfcyvg2tr5h09lxhcgrlezm7cuz3ywkcf8tp3d,31,0.0,1.0,0.0,0.0,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,2,0.0,,,OK,0.0,69444.90760399,69444.90760399,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvdu4tnf9uueqjdd4k57c8hh5g458jlvlsk90qe4,454,0.0,0.9647577092511013,0.0,0.03524229074889868,OK,264.0,264.0,1.0,13058073026.810606,13721599592.0,0.6039363624641616,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,264.0,,OK,1,14,0.0,1.0,,OK,296904.80222071,872064.18976606,575159.38754535,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt5hd8ra55wkxyswhn2w70tvgp8pzwvapqeasdg3,136,0.0,0.9705882352941176,0.029411764705882353,0.0,OK,30.0,30.0,1.0,360045889.06666666,287166551.5,0.7334028703415733,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,30.0,,OK,1,1,0.0,1.0,,OK,545467.3534896,3004771.77615854,2459304.42266894,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0uddvtx7dvuxl3cyasr6820dwuslmvvnqa8qtus,30,0.0,0.8333333333333334,0.0,0.16666666666666666,OK,23.0,23.0,1.0,713467818.9565217,765958412.0,0.6305399989365222,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,23.0,,OK,1,2,0.0,1.0,,OK,430431.28811472,489066.82586686,58635.537752139964,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq084l0edu0ucchdngufewmh2mp2mlmqk8cqsq99n,2128,0.5,0.06015037593984962,0.0,0.4398496240601504,OK,1064.0,1064.0,1.0,605647.0404135338,609731.0,0.44733936702103155,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1064.0,,OK,1,1,0.0,1.0,,OK,877836.77136566,877836.77136566,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2e0epw8crx5qg3qz0v43fy5mql74jketq6hmau6,1413,0.0,0.46284501061571126,0.0,0.5371549893842887,OK,809.0,809.0,1.0,6139023202.772559,6193736580.0,0.6372934491578646,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,809.0,,OK,3,3,0.2,0.542138371177487,0.5940522420639163,OK,464351.72816732,825655.76251608,361304.03434876003,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqym5d4n465eu93tdcz5sycepdkatjahp9uwdcpfy,721,0.0,0.11650485436893204,0.0,0.883495145631068,OK,834.0,717.0,0.8597122302158273,4271649057.157601,2171145497.0,0.9479203662055263,0.0,OK,1.0,1,unrecognized,0.0,OK,0.0013850415512465374,1.0,0.0,834.0,,OK,3,3,0.2,0.4795102925588972,0.7217480800175515,OK,119385.49500375,112391.48840014,-6994.006603609989,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8897n3kut095xgled9dpczz0t7hg7w87un0vrnk,720,0.0,0.11388888888888889,0.0,0.8861111111111111,OK,720.0,719.0,0.9986111111111111,543225837.1919333,521437919.0,0.40465429147648574,0.0,OK,1.0,1,unrecognized,0.0,OK,0.0,0.0,0.0,720.0,,OK,3,1,0.3333333333333333,0.9238580726679929,0.15849340971942674,OK,1007576.29179216,995293.28460036,-12283.007191800047,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqydhfg585sfcxu5gpaqs5sme8rn30c5yagaawuq2,717,0.0,0.04602510460251046,0.0,0.9539748953974896,OK,717.0,705.0,0.9832635983263598,888371593.5815603,809637478.0,0.20667772559683018,0.0,OK,1.0,1,unrecognized,0.0,OK,0.0,0.0,0.0,717.0,,OK,1,3,0.3333333333333333,1.0,,OK,128801.6772546,129991.67052716,1189.9932725599938,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9fz7cfu5xla5nd3ay686gm2ajnzh89h8c48k7uz,719,0.0,0.04450625869262865,0.0,0.9554937413073713,OK,718.0,709.0,0.9874651810584958,1133602366.4626234,1127058058.0,0.1370578628408373,0.0,OK,1.0,1,unrecognized,0.0,OK,0.0,0.0,0.0,718.0,,OK,1,2,0.5,1.0,,OK,100708.7450192,101907.73822004,1198.9932008400065,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq97nlhckh68mupdw9w33xhp4hedejskhxs9ef2y4,735,0.07891156462585033,0.04081632653061224,0.017687074829931974,0.8625850340136054,OK,1348.0,1342.0,0.9955489614243324,192314177.1847988,172880708.0,1.9995662657072475,0.0,OK,1.0,1,unrecognized,0.0,OK,0.010332103321033211,11.0,0.0,1348.0,,OK,14,23,0.5416666666666666,0.16428047457273115,0.8112889519375864,OK,591914.02911412,594338.06485201,2424.0357378899353,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq03z3ekhq3qhe4tz8v5kf3z08gxphswumg02rsqc,782,0.48081841432225064,0.13554987212276215,0.01278772378516624,0.37084398976982097,OK,396.0,396.0,1.0,794495.2904040404,607409.0,0.9151401875138554,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,396.0,,OK,1,3,0.0,1.0,,OK,369869939.0140687,369869939.0140687,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtr5klxrl240p2jsldlwhd6w3dv7fjj59cp6nkwy,171,0.43859649122807015,0.4619883040935672,0.04093567251461988,0.05847953216374269,OK,89.0,89.0,1.0,784065.3033707865,475495.0,1.0970098495084422,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,89.0,,OK,1,10,0.0,1.0,,OK,95780081.168,95780081.168,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2e7teagdtnarf320ckuekrnpcdc4uzpdscj99tg,2240,0.4758928571428571,0.004910714285714286,0.01607142857142857,0.503125,OK,1138.0,1138.0,1.0,905450.0826010545,938201.0,0.7864683505343054,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1138.0,,OK,1,13,0.0,1.0,,OK,8605525.81590283,8605525.81590283,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtcz03jau3958a7esc84ygpk8vj8ad0njcym245u,1674,0.22879330943847073,0.497610513739546,0.08422939068100359,0.18936678614097968,OK,1657.0,1657.0,1.0,118235720.85334943,29755531.0,2.250738404462014,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1657.0,,OK,109,116,0.008968609865470852,0.06948967766447676,0.6688759760742612,OK,24635602224.28419,24733571593.908833,97969369.62464142,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0cl8tlydpzpp6wzeuzfsm926sp9m0rpqqt2qecr,90,0.18888888888888888,0.0,0.7444444444444445,0.06666666666666667,OK,45.0,45.0,1.0,1981308.711111111,1903821.0,0.5606895067163036,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,45.0,,OK,2,1,0.0,0.6743606579807317,0.7313012233211739,OK,2572933.02470668,2572933.02470668,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2x2jxnym8qzdt7sn29pnlzwgneh80w3jszglw9k,2666,0.0,0.4748687171792948,0.011627906976744186,0.513503375843961,OK,2658.0,2598.0,0.9774266365688488,1292753269.613549,1115056476.0,0.7319717713928415,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,2658.0,,OK,3,1,0.0,0.359030263922502,0.9630361679985606,OK,1679644.69509107,1665328.42108962,-14316.274001449812,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uxysa465m2k0hxh4zefzd2k5j36dly3gxkjc57,356,0.45786516853932585,0.23876404494382023,0.028089887640449437,0.2752808988764045,OK,183.0,183.0,1.0,663878.5027322405,549082.0,0.8420181113720582,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,183.0,,OK,1,2,0.0,1.0,,OK,1062142819.927467,1062142819.927467,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw6hjwylgj9pw0ae8pw0ctke60jpqw6f6slep8r3,6,0.0,0.5,0.5,0.0,OK,3.0,3.0,1.0,7792601.0,3744712.0,0.735345435571297,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,3.0,,OK,1,1,0.0,1.0,,OK,192.0,192.0,0.0,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq8gauytada8x688zt0makt3pjmdaad6u8uym77ef,41,0.14634146341463414,0.21951219512195122,0.024390243902439025,0.6097560975609756,OK,51.0,51.0,1.0,2755815052.3333335,434609600.0,1.6262527215186509,0.0,OK,1.0,1,unrecognized,0.0,OK,0.3508771929824561,3.0,0.0,51.0,,OK,6,13,0.11764705882352941,0.33597642801589106,0.6165081762465691,OK,2827998.93898894,3286270.7635492,458271.82456025993,0,False
ckb1qr2g8yj3vrjzx2evk20szt5rszmmvykhrn6w0xv3ga4khnmpqu6lvqq3u8mhh,1555,0.0,0.0,0.0,1.0,OK,1555.0,1554.0,0.9993569131832798,40423763.91956242,9063300.0,2.276534323763287,0.0,OK,1.0,1,unrecognized,0.0,OK,1.0,1.0,0.0,1555.0,,OK,1835,2,0.0010899182561307902,0.9987159855789323,0.0013551301746059547,OK,233250.0,233250.0,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh26mj0xls204ndg9lsdptdz0zu0jdmycngh5ht,1546,0.0,0.0,0.0,1.0,OK,1546.0,1544.0,0.9987063389391979,68445918.51165803,12195265.0,2.2928427112582104,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1546.0,,OK,1824,2,0.000547945205479452,0.21059320360413214,0.6330885302028224,OK,430461292.03449565,431187842.00772446,726549.9732288122,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddtncxgn0wga0mctct2p6k2ueqd36ju3qqqmeqa,207,0.0,0.893719806763285,0.0,0.10628019323671498,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,206,0.0,,,OK,0.0,31050.0,31050.0,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxamnrpernhha9nsyus0k6f8a6ays6t0cusm37pn,1184,0.11739864864864864,0.16131756756756757,0.017736486486486486,0.7035472972972973,OK,1913.0,1894.0,0.9900679560899112,183916182.82576558,87397721.0,4.3692469723193135,0.061246040126715945,OK,1.0,1,unrecognized,0.0,OK,0.13959143968871596,180.0,0.0,1913.0,,OK,154,161,0.6935483870967742,0.06265751415593544,0.6942836661658357,OK,3382367.19199754,3405425.56714196,23058.375144419726,0,False
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9m8eyncfhezf8s68djzwk5f9yjgwc6frqej2wsh,352,0.022727272727272728,0.08806818181818182,0.011363636363636364,0.8778409090909091,OK,655.0,651.0,0.9938931297709923,536600352.3732719,209630205.0,3.3485028277165414,0.0,OK,1.0,1,unrecognized,0.0,OK,0.05580693815987934,16.0,0.0,655.0,,OK,25,38,0.3125,0.13967846101590262,0.778080200301971,OK,373344.7275283,373393.05316786,48.325639560003765,0,False
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9rhw8jpwu9z3f40kyqvucsjx9dxdvnjucqh580cpgjhs4gs2s2vq7w4wq873c8wsldyydqm7v,1,1.0,0.0,0.0,0.0,OK,,,,,,,,,1.0,1,unrecognized,0.0,OK,1.0,1.0,,,,,0,1,0.0,,,OK,0.0,215.99997152,215.99997152,0,False
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9rhw8jpwu9z3f40kyqvucsjx9dxdvnjucq5wac7g9ms529x47cspnnzzgc45e4jwtnqr08mrg,18,0.05555555555555555,0.0,0.0,0.9444444444444444,OK,18.0,12.0,0.6666666666666666,14930071039.25,10192832769.0,1.130966841007407,0.0,OK,1.0,1,unrecognized,0.0,OK,1.0,1.0,0.0,18.0,,OK,19,17,0.8947368421052632,0.11686195877518385,0.8950515724436857,OK,3919.99936123,3703.99932246,-216.00003877000017,0,False
ckb1qqcratfhhe0whl8n2pyyw9248r9kyw3x7gmkp80jf0ffvagvzgc8sqgdzm4fw,9391,0.3554467042913428,0.0027686082419337665,0.0,0.6417846874667235,OK,10195.0,9563.0,0.9380088278567925,231967023.9868242,420536.0,8.712459545582155,0.07853184147234131,OK,1.0,1,unrecognized,0.0,OK,1.0,98.0,0.0,10195.0,,OK,1596,773,0.31101272827891535,0.2292234136333056,0.2865877868297279,OK,627086787.2357955,626075379.7123336,-1011407.5234619379,0,False
ckb1qpw9q60tppt7l3j7r09qcp7lxnp3vcanvgha8pmvsa3jplykxn32sqgwvhnrqkx9ka45f2cnc90fy30m3scpupqggwawq,919,0.0,0.009793253536452665,0.0,0.9902067464635473,OK,561.0,561.0,1.0,41339432934.22995,43332499787.0,0.2143136153872006,0.0,OK,1.0,1,unrecognized,0.0,OK,0.0495611770779556,75.0,0.0,561.0,,OK,5,71,0.02702702702702703,0.5964449956482102,0.38328251681583053,OK,4815375.3552855,12927965.54963982,8112590.194354319,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv3zjwlrxn8vk53c4d9a8ksecf9rj86mfsv8t4pc,1304,0.0015337423312883436,0.019938650306748466,0.0,0.9785276073619632,OK,1235.0,1200.0,0.97165991902834,103290457.07,15172461.5,3.7643870510834208,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1235.0,,OK,124,593,0.195,0.332851492977285,0.5561036069471418,OK,166965.61169265,188002.54528509,21036.93359243998,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0rljzn0julrpp9l3fgmm9r9r4jz8rax7sgvagwh,1911,0.0,0.0,0.0,1.0,OK,1910.0,1770.0,0.9267015706806283,3928932392.60565,2222320837.0,1.1067073609315445,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1910.0,,OK,34,1,0.029411764705882353,0.5308242453582083,0.2497625295983222,OK,2153985.90463252,2162497.18989271,8511.285260190256,0,False
ckb1qzfhdsa4syv599s2s3nfrctwga70g0tu07n9gpnun9ydlngf5vsnwqg9vjzjm0xkz8frv8u7c644xprsf2q3654lq4jg2tdu6cgaydslnmr2k5cywp9gz82jhul7732h,3,0.0,0.0,0.0,1.0,OK,3.0,2.0,0.6666666666666666,25660439842.0,25660439842.0,0.9390713602484321,0.0,INSUFFICIENT_EVIDENCE,1.0,1,unrecognized,0.0,OK,1.0,1.0,0.0,3.0,,OK,3,3,1.0,0.3333349112302203,0.9999978444971697,OK,669.0,669.0,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc5kszzn9mc2zycl58v8jjrk9zhmr97cg3ndvfs,542,0.0,0.0,0.0,1.0,OK,542.0,539.0,0.9944649446494465,192404394.88497218,20090343.0,4.492787482685155,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,542.0,,OK,689,489,0.7097242380261248,0.6025314161184817,0.26594863738978985,OK,56577.1555,56574.4455,-2.709999999999127,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0gk6md9mexs90tmr5tq2lu58zjf22jvqg2eq8hj,30,0.0,0.6333333333333333,0.0,0.36666666666666664,OK,10.0,10.0,1.0,1915980740.9,1788897120.5,0.5692136150274858,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,10.0,,OK,1,1,0.0,1.0,,OK,5037.81930127,15107.23405013,10069.41474886,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0z6h6nlju0mcdp0ny0sx77tmu6j2700lqkdeakp,261,0.0,0.48659003831417624,0.0038314176245210726,0.5095785440613027,OK,255.0,255.0,1.0,596134597.0156863,364266254.0,4.044865312140749,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,255.0,,OK,133,128,0.9051094890510949,0.3721277777205305,0.4922068685954545,OK,102000.03113496,104003.03097429,2002.9998393300048,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv47n6dc9ay34npwktvlpp5huzjvd07t4qhspqyz,224,0.0,0.4732142857142857,0.0,0.5267857142857143,OK,275.0,275.0,1.0,2741688758.8836365,3190215690.0,0.47551309453228646,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,275.0,,OK,117,109,0.8677685950413223,0.3971288261594678,0.4563794412188259,OK,608309.99611767,646150.99504137,37840.99892370007,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtlpgc29k57ufndd7gpm2jjvpwc2hqygjgtf54lg,252,0.0,0.49206349206349204,0.0,0.5079365079365079,OK,244.0,244.0,1.0,630566812.5942622,346340054.0,3.9121800085372893,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,244.0,,OK,129,123,0.9090909090909091,0.31355202586907494,0.5444789801872296,OK,113929.88705914,116928.88470842,2998.9976492799906,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjsydf39sklhfvtfnk57vvd7d2vn4kxwqpr3prn,216,0.0,0.48148148148148145,0.0,0.5185185185185185,OK,250.0,250.0,1.0,3768642071.088,4732614458.0,0.4565589488621057,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,250.0,,OK,110,102,0.8596491228070176,0.37573543312047036,0.4675662449697486,OK,798396.03080145,836303.04640323,37907.01560178003,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn85jtpzkk24ga7vprxcupwkw8h2kmcpgnkw4s2,2,0.0,0.0,0.5,0.5,OK,1.0,1.0,1.0,5189458792.0,5189458792.0,0.0,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,1.0,1.0,0.0,1.0,,INSUFFICIENT_EVIDENCE,1,3,0.0,1.0,,OK,100700.0,201400.0,100700.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdak37z6wn6w6aea983ruzrfl8yweej95cfkzyn9,320,0.290625,0.20625,0.20625,0.296875,OK,160.0,160.0,1.0,2085947.38125,1403428.5,3.5135446808464668,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,160.0,,OK,1,2,0.0,1.0,,OK,1068707426.836,1081954597.436,13247170.600000143,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw7svu2fzp5uqpu4xfupgkm4xw0zd79agr0jz8p,2895,0.2932642487046632,0.4,0.12918825561312608,0.1775474956822107,OK,1758.0,1758.0,1.0,583358.4431171786,383873.0,3.1889026167992927,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1758.0,,OK,1,11,0.0,1.0,,OK,5581110883.861772,5581788981.168103,678097.3063316345,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgkfv8pzr5d26zcapqrd58ksc65w0qv8qqqp6xtc,103,0.47572815533980584,0.2815533980582524,0.019417475728155338,0.22330097087378642,OK,54.0,54.0,1.0,597486.0370370371,185392.5,2.8047256036372454,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,54.0,,OK,1,1,0.0,1.0,,OK,116118531.98612481,116118531.98612481,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfd8eyknzynse6m9r0zlfjyt4qpxnlr86svrekgm,3,0.0,0.3333333333333333,0.0,0.6666666666666666,OK,2.0,2.0,1.0,394961592.0,394961592.0,0.9992011121932078,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,2.0,,INSUFFICIENT_EVIDENCE,3,3,0.0,0.8071750105418175,0.31840049424228156,OK,61287.1793418,61287.1793418,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg3y6k5gqrgjt54wzhxar4kys594v2s0vg2fpsmk,2,0.0,0.5,0.0,0.5,OK,1.0,1.0,1.0,779500.0,779500.0,0.0,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1.0,,INSUFFICIENT_EVIDENCE,1,2,0.0,1.0,,OK,11225.77930442,11379.85825164,154.07894721999946,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgh8ejptxd3n05njryzm2vct7ew9jez6rs8uvuej,1,0.0,0.0,0.0,1.0,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,1.0,1.0,,,,,0,2,0.0,,,OK,0.0,11300.0,11300.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfza43g58rzyhcd8j6nav9c7cgefmwfgsq34yn7t,1437,0.0006958942240779402,0.1419624217118998,0.23869171885873347,0.6186499652052888,OK,1052.0,1052.0,1.0,103587538.34410647,52125619.5,1.8315660648914698,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1052.0,,OK,1,13,0.0,1.0,,OK,1351657.16471891,1359705.22496228,8048.060243370011,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw4xpk4t3688duglxp0xvupwfj9u4y20rc5xvtlj,864,0.056712962962962965,0.003472222222222222,0.44328703703703703,0.4965277777777778,OK,432.0,432.0,1.0,2118597.4560185187,2097792.5,0.5125028690983136,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,432.0,,OK,2,2,0.0,0.7171426437661106,0.6588435774456678,OK,1637477.03913758,1637477.03913758,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0anafacyafq0j2rek0jx5rztanvvw9kcqdtkwna,785,0.007643312101910828,0.07898089171974522,0.4713375796178344,0.44203821656050957,OK,409.0,409.0,1.0,2197723.9926650366,2261685.0,0.48380740696834895,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,409.0,,OK,2,1,0.0,0.5376184221027785,0.9450262008322344,OK,284796.45281697,284796.45281697,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwzcjq4mzexlu6h5mrpldplwt6ht8w7ujcfjltsn,4,0.0,0.25,0.5,0.25,OK,3.0,3.0,1.0,742974612.0,1114305295.0,0.7069540392231765,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,3.0,,OK,1,2,0.0,1.0,,OK,2050400.39150562,2050400.39150562,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqpaqujjqztsvqsckxxryqkyar5g229ls79xsux,2,0.0,0.5,0.5,0.0,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,1,0.0,,,OK,0.0,2050000.39137306,2050000.39137306,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwurl7mk9mnev9jtq0jspjrynvp42g7zyc4j3jk2,2,1.0,0.0,0.0,0.0,OK,1.0,1.0,1.0,2271713634.0,2271713634.0,0.0,0.0,INSUFFICIENT_EVIDENCE,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1.0,,INSUFFICIENT_EVIDENCE,1,1,0.0,1.0,,OK,1005000.99797515,1005000.99797515,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwa7y4etexhlslpeplm2gensrmkpgpfqc5kk4x9,1,1.0,0.0,0.0,0.0,OK,,,,,,,,,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,,,,,0,1,0.0,,,OK,0.0,1005000.9979503,1005000.9979503,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qtfq8zdd9rs86hslwh8j4h8qjk6r3e6s0k50ul,428,0.5,0.0,0.0,0.5,OK,214.0,214.0,1.0,500239.0560747664,495773.0,0.3260570317737755,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,214.0,,OK,1,1,0.0,1.0,,OK,1115634.94505816,1115634.94505816,0.0,0,False
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6ppdkmsp25ffsxyr8ey2hg5detv2ulcsq54hkh,2037,0.49779086892488955,0.14187530682376043,0.0014727540500736377,0.3588610702012764,OK,1020.0,1020.0,1.0,624057.2009803922,610369.0,0.19840587359966352,0.0,OK,1.0,1,secp256k1_blake160_sighash_all,0.0,OK,0.0,0.0,0.0,1020.0,,OK,1,16,0.0,1.0,,OK,784457.87459299,784457.87459299,0.0,0,False
