address,cluster_id,cluster_confidence,cluster_label
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yul8wt2defw04dp37h0qanqrnmy5tu7qfnad37,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2z0x6fskhkzceswyv9d0cnrwru7xwec3gpgaqjp,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zmwtcwp3x5ngxr7wxp3aq737g35nhgpqq4lp5x,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zuyw4u22256gp6v8s6na4p7esyg4h74q68r5ue,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd0ee0trngn9r39tuv9d3x5mzvg5mfxlpq5sl2wv,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd280gcprvtlm89nyxuc2ru9e2tqe0aewcks0h7q,0.0,0.9999999999990834,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2ar6ayg6tru9um9cuwzulauer397f9rgrzj0c9,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2jafc05hxqah3mxwdfmcej0dynvhpf4gz3rjm2,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2ln87tv0nhyh6r2h84d3fnm5vdsjraagf5r842,0.0,0.999999999999936,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd39v2lwwu4grcvg0r6sc20x3h9jnfje2qt67tm2,0.0,0.9999999999968594,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3ele94wtw253dum78vpuuy2rcspueckqp9hktf,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3jnqsndu5z3ew6anr65w34cyevvnucug28nl8j,0.0,0.9999999999999858,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3kga46l9ryvaqndgs7ga230t5h9sna5c86ah40,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3t75wgj4rjmaem5f46ek9f5g2xe9gsucx860r9,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3w85684vvlhfh93nrvkq6rz6ve7xu0ugjyfg3s,0.0,0.9999999999997371,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd403rpqrzn2kc57yx8f2p74n4e0zf2rxqq2drwj,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd4h5ahm0l94adpfafpftu00tpsncrmmqgghtrxy,0.0,0.9999999999994529,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd52pqxx3q9kjg6xxh9f2h6wuut9numalsjdnjxu,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd532x7yagmmqne0jkrwggysarh5kufcjgp5ry3g,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5hxteyzsxsfckx7my779ksvgyrznwzsqhe3qgy,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5wxs2lr6y8gzek23nkyj04ngcgmutl4s75skv9,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5z95kzr62mkc2vnadeyv6hpqmwlxv2xgakd68v,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5zvdgz64ygu94j8cwvcguc6wz5mhaknc3drq98,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd622kmxwaqw0x24xqxfcc9vu6gh3c3w9qpeguet,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6328jjvyqyx6psdkxv5gyxmlx90f50cgc8yla8,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd66ykds4533psl5xqhgvrjhgmyp9wgcvs0d0k60,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd682nhfyu5lfzt4gp9cmrqgsjpesm3pjqf252gf,0.0,0.9999999999978826,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6jpr7mncc8n3y4jv4z5k8fq7l77s42kq76f87n,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6ttxhzqms8gqpqw02ld92az8vy6g824gcc9ffr,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7llz9vfprn28merjhktq2w8ydgejz4zsw4kkv5,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7qx7ag4lw5wlu0ewhgryjrug54tauj4glm5p09,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7w5u492rs93nr0e0086myx8qdknytcmsw3hx46,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7xem3waujkrfq9vrj7vc5tesg793drag9966ur,0.0,0.9999999999997087,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8a7fpzf530ks6kmw3yfvn72p5v4ayy6gq05avs,0.0,0.9999999999996163,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8at4zhq3lrngyw88mqued7njjluzc9dcx3mfwa,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8k7hgtu960r0sefypjj5c80zvdyyhagq0k0z5r,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8nhae0j2vdd70r20939u449qn0w3v2ygjrepsg,0.0,0.9999999999998508,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8v6u0w52u9lptyqx9qg05zs3lprp5t4qsxtt54,0.0,0.99999999999784,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd90zjdscfh4ycd5u75tyntedxxsaxsencatqh4s,0.0,0.9999999999994813,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd9ec9tr57qedasftglxrgq9yl657ym3yqddeg6p,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda5zj9fpg255n7vz04eqkzlles8z72susenvew6,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda6qmftuk4uc08kxa6mchk5gl52wj46usevshdf,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda7n3jg4g0l0w3ls93xkmre43z6kerr6gjzcwvz,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdak37z6wn6w6aea983ruzrfl8yweej95cfkzyn9,0.0,0.999999998984265,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdc75deduvc55qd7z48nrd6xy06td2r0wgqqs0vf,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcdz8fzqaqzeecdt5u5yp9nvq3ewesgzgf9jqeg,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcr3ezl9ktveg4fpuujzgrnel0nnjvjxc2gf480,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddm8ppq3gz8gz0d9ap6z8nc3r662npn2cuxk9f0,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddtncxgn0wga0mctct2p6k2ueqd36ju3qqqmeqa,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddw45fnzxhfmsxwuf7m82k5vyynsfvkxqu8209y,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddyz6vl88hqfhcrfv55xpqzan04myfn7qweufsa,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdev2qemedc4lercjj2ys3acwf4d6nj7jcprg6sq,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdev8tckcmflyqm9ucs7dkfaqjhfp6ar7cxed08m,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfpcl42753m0xgau9yefhgfxukx83dwysy7tdl3,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfunuqtrj99lz8app7uqjmdr2ecx6wwfc62xrtm,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdg5awuqp2zuwnvjcr753hh38ml5ywd5rgpg79nw,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdgjmn0k90sa3q24g3lr6qmgv5hqdjdjwcm7mukc,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdgnkvezzetd5sg79nkv9t3fhfwtx3euxct5fja8,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh26mj0xls204ndg9lsdptdz0zu0jdmycngh5ht,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhf3xqk7tf9antv2mxh6ptvwq3sqhptwgat9tmx,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhlh26x095s6eayfehscs0g3w7a35xeps0kzd64,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhxwwku2qxwcj784l5slje2tsa76nlgvsawdc7v,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhyzsujyst3daq3tuqale3rse4mm623zs6juzyw,0.0,0.9999999999760902,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdj4r9tvue7rvadva3kshjcqzyjdhzxxrcz5nngn,0.0,0.9999999999997939,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdj4umj7up8wpnzcfyfluuedu62pk2sk2c5lwnrt,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjlu4rl6rwlf2zak4lawpv7z6ctq54rtcvm0g0r,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjsydf39sklhfvtfnk57vvd7d2vn4kxwqpr3prn,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdk6t85vllv37se5ng6rpnz7x30clgdy6qsped2w,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdkqd8la4z3aqeh8v4c3fdsr4efuxf9slcdenyvw,0.0,0.999999999999666,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdktl2pnd9nrh6fna6ydh5sv34z4cx59mg2d5yh4,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdlnnrld5uyndfrw0xxnpmpf435242xl2ccrge5g,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdly7vzugjpxpzy4wc8u8dkpt6gmv2kknsw36cs0,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdm3dkt45znks4ckxyvgrn6s8e2fycz7tqhatyac,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdmttx5ka8lg5ejf2q9rxnmu5vavlpcy7c2frlzd,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdmvgx9866nn68gsfshgy660unf97wzfcgcxrvec,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn85jtpzkk24ga7vprxcupwkw8h2kmcpgnkw4s2,0.0,0.9999999999130154,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn9q3qlnujce8h263s33pjaj5qh5qt3vsk79ynl,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnvsjyahhu4hnqmv5aqy06jk7p289qcsck64eed,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdpglw7yx2vzsuu2hz4f0zqmm7ujn4gzrcpt9myf,0.0,0.9999999999994813,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqex3u79vvhdzdfu66k5rd877nwea2xhszxnv47,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqpaqujjqztsvqsckxxryqkyar5g229ls79xsux,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqq677slvjxejspzxxuyrz3r8m4glpqrqve4u4k,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqrmx3gfghxmm3m5dj4vm27j5ke9kvw9qmr8lwp,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqxnfeggrmljfnrf8nvsnv26xv4rvyhwsztv7ae,0.0,0.9999999999998224,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqyzqvyyqgdw9qdu9tsfwfj2j3qj05ams2m6zwh,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrfqfkxp3pgctx8k974q9l9pyupmrdrwq8je3v0,0.0,0.9999999999953886,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrke350wl8qag3cv75pp4q2zh9wurf25c8csrmu,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdsczh9v0wp9w3p7th99t7kdf5sscfsd5g5w0zah,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdswxz9w93ffp2dkdr4gjgyw6akpd9ml2sc3j7ft,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtejzc329up3s665cxswczse77neqxr2c6uk0jz,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtjy373hqrz0x0dh8qeq90xcwm7ks5gnghey3u8,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtr9km5rjdrntcf4a5jh7u55rl8rurp2snsf7v6,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtx60cacasvak8s6a7umwganlkyrk2vvgmj2zdf,0.0,0.9999999999978542,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtzdy4dlvfxna90pxjuxmkkfvqkjr595sqw5q4m,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdug54pz4xhn0z0exgx6kune22z0k5xpdqap800k,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdun3wce79ar4cmnl76tyehgha0muqg07gt556gd,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqduy4r065e9prkxhdnwmzw75dtph3ecu6sfrv9s4,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv3msqhwu0eel0cx4vxkhzphyxdxg0p2gcn4zk4,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv5f45r3aevly9umatacdzw6x2hmycfss6cstcq,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv7nz5efx58k589jup242p9f5lhx9mwgc3rtspx,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvehsut0qf0x0n92v22wjx6mu6a4l7hscxasspx,0.0,0.9999999999633289,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvt7epf6qmf9rk9pvdjkptedqx23y7r6czf3svw,0.0,0.9999999999998934,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw5wngjpd0llhvztxawxx2hkqktr7qqcgtr68xk,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw7svu2fzp5uqpu4xfupgkm4xw0zd79agr0jz8p,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwa7y4etexhlslpeplm2gensrmkpgpfqc5kk4x9,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwd0h8eflp0j2qee9vtfhyhdtmn3p4wrqzdsaew,0.0,0.9999999999987281,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwfknw8tnpne8m7pa5mg39xvv7qallxgccrzanp,0.0,0.9999999999995524,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwhyh3f06wztrf9xlh56pu9nxvgf3k0lqjypm82,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwtq4te2zfzem37hsacgzq4t4y8t8tgmcyy9v3v,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdx5m2dx9j9el3arnuntxu5lkfafw4dyxgq357up,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxaqe07wj7kc5y9suqc6lkdqz4wm85ltq0ng53r,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzlmuqal6c37hk678qjekya0qjd5m5lq7hhzaq,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzpng0y93mrnmxq0e73j4yu4d3n3mkuqc5r59u,0.0,0.9999999998927009,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdy03jsqq4r873dyqm49pckertnx0qvw0qvde0sg,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdytgmu0z5yskwrnegfptr3n4pcx9d6tlswehku8,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdywhhfnhv7xz24x9y79yu47u9ugwr8p2sccyn4q,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzcwm3dgw383w7uv4v9a95jdxtxgzrmdcpxs45n,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzm8lk39ashezjh2pdyrdz7nw0j43av9ce3k38n,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzt3t3nzcdsvaxvkqvfn6p3lxdk3f9agguqwlys,0.0,0.9999999999860876,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0qpamhk3hv8a8yv79krku3zfspql7zkq0ddtu4,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0urdhtn86cykn6v4j6q5cl4l22zpjjfqp3eql2,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf28hye6evgjqwvz29v4fvlpgsc7vsxu5gx5qu2v,,,Inactive
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2el7rdezj77kunr7ncjup03x55y849rqa5khs6,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2pf3uu524tn9umy7g3gchaa6sgamvs4sx454l6,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf3q9e554euxmpqyaju2n3prxl3fxuphqs9l8zmt,0.0,0.9999999999994316,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf4n5g7ce6k9gxgvs7cjc40rk8r0tqtg4qg775ha,0.0,0.9999999999998792,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf4s8sxvjqhp8qpxyqj03kwmry2a43kggq7um8ef,0.0,0.9999999999985505,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t,1.0,1.0,low_out_hhi_cell+low_out_hhi
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf6qtawqcsf9ga3yuhh8gfhxuyah7rvtlgzn95vl,,,Outlier_Excluded
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf7wdk98y3zdh3cyql86grghqwnen7ks5qzrld2q,0.0,1.0,high_in_counterparties_cell+high_in_counterparties
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf8dmcwxvvdpwl6uefpwajgydh4un9yulqxl5y8f,0.0,0.9999999999999929,high_in_counterparties_cell+high_in_counterparties
