address,is_inactive,interarrival_mean_s,interarrival_median_s,interarrival_std_s,interarrival_cv,burstiness,active_hour_entropy,active_weekday_entropy,dominant_period_hours,periodicity_strength,interval_repeat_ratio,mean_input_cells,mean_output_cells,max_input_cells,max_output_cells,input_output_cell_ratio,single_to_single_ratio,fanout_tx_ratio,fanin_tx_ratio,many_to_many_ratio,topology_entropy,topology_repetition,capacity_in_total,capacity_out_total,net_capacity_delta,capacity_turnover,median_input_capacity,median_output_capacity,capacity_cv,repeated_capacity_ratio,capacity_fragmentation,capacity_consolidation,cell_lifetime_mean_s,cell_lifetime_median_s,cell_lifetime_cv,short_lived_cell_ratio,long_lived_cell_ratio,same_block_spend_ratio,lifecycle_resolved_ratio,uses_since_ratio,relative_since_ratio,absolute_since_ratio,since_block_ratio,since_epoch_ratio,since_timestamp_ratio,repeated_since_value_ratio,type_script_diversity,dao_capacity_share,udt_capacity_share,nft_state_share,dao_interaction_count,fanin_source_count,fanout_dest_count,fanin_source_entropy,fanout_dest_entropy,round_trip_partner_ratio,source_concentration,dest_concentration,cellbase_reward_ratio,is_known_miner_address,window_days,transactions_observed,pull_status,hit_max_cap,evidence_state,periodicity_evidence,label,label_confidence,reason_codes
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfza43g58rzyhcd8j6nav9c7cgefmwfgsq34yn7t,0.0,10371.906934673463,7860.84299993515,9227.543706821492,0.889667036634667,-0.05838751548623426,4.251105416082869,2.7785742708641736,72.0,0.2573084677407684,0.03015075376884422,3.43,1.82,10,2,1.8846153846153846,0.0,0.0,0.0,0.0,1.6515633242476229,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,83937.70046666666,67134.521,1.3493143866578918,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,65,2,4.151145114861952,0.6800770457282799,0.015151515151515152,0.37272727272727274,0.82,0.0,0.0,30,200,complete,False,OK,True,NORMAL_HUMAN,0.7426915322592316,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cte26209d9uf8efuawf7zykhdxhggjjsr8msdw,0.0,42484.02145762767,983.7439999580383,42280.584736227094,0.9952114532847726,-0.002400019660745203,0.0,2.799581230646065,24.0,0.9294294294210562,0.1016949152542373,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,28,0.0,4.036015589711347,0.0,1.0,0.09090909090909091,0.0,0.0,30,60,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqteef8yemqzzx7zrqzw9tl8admfvcn57js5lzt82,0.0,44393.84140540458,981.2890000343323,46754.49619028473,1.0531752763479656,0.025899043769195326,0.0,2.7861150128742516,24.0,0.8924068373380911,0.13513513513513514,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,24,0.0,3.9752038869452835,0.0,1.0,0.09090909090909091,0.0,0.0,30,38,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzsfhz25zu4du35s2eyyre700dhhc04pqghrdgn,0.0,43227.068706898855,43187.89599990845,40842.02087495175,0.9448251314906656,-0.028370092311098466,0.3705773606292001,2.8048807605662067,24.0,0.8081462197552993,0.034482758620689655,5.067796610169491,5.576271186440678,10,10,0.9088145896656534,0.0,0.0,0.0,0.0,0.9997927658541269,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,53,36,4.9653876015322576,4.587948781003158,0.14102564102564102,0.11450381679389313,0.0911854103343465,0.0,0.0,30,59,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw5lewnq2e8cv8kmsye0k5z6jlnhrs5pdgfzkhzy,0.0,42483.8132542392,983.7439999580383,42279.143732742814,0.9951824117041574,-0.0024146104474365754,0.0,2.799581230646065,24.0,0.8942652329652941,0.15254237288135594,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,28,0.0,4.029004910516654,0.0,1.0,0.09090909090909091,0.0,0.0,30,60,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw4klymd5zxdtersxfu8wafdq803fudg7qpp9dz7,0.0,42497.04140678098,1095.0839998722076,42655.97577237825,1.0037398924804188,0.00186645606770312,1.6320959473710546,2.799581230646065,72.0,0.5105263157840997,0.03389830508474576,1.0,5.5,1,10,0.18181818181818182,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,571.2888333333333,502.279,0.5171101328492944,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,47,0.0,5.212872043550439,0.0,1.0,0.09259259259259259,0.0,0.0,30,60,complete,False,OK,True,NORMAL_HUMAN,0.4894736842159003,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwclramlxrmcu6r5nwxg55jmhj8ycwtcfs0lxcas,0.0,42483.89198305243,983.7439999580383,42281.1069444825,0.9952267782186521,-0.0023923204286629496,0.0,2.799581230646065,24.0,0.9294294294210562,0.1016949152542373,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,28,0.0,4.036015589711347,0.0,1.0,0.09090909090909091,0.0,0.0,30,60,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvehsut0qf0x0n92v22wjx6mu6a4l7hscxasspx,0.0,83469.42731035166,26059.83699989319,79692.51422037868,0.954750940414029,-0.02314824801996871,1.4322683996633865,2.7600115303896287,48.0,0.6830265848503142,0.034482758620689655,6.833333333333333,5.5,10,10,1.2424242424242424,0.0,0.0,0.0,0.5,1.4183203709705836,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,14,24,2.935882541479961,4.008662836054653,0.0,0.2777777777777778,0.09090909090909091,0.0,0.0,30,30,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq23h24ts4fzu5nu799amfkhkc85t28qc8ghp5r90,0.0,45458.11243636392,1125.7669999599457,50654.082274286986,1.114302366716102,0.054061504407070464,1.5995345286118352,2.7813172094432983,96.0,0.4010818120305825,0.03636363636363636,1.375,5.5,2,10,0.25,0.5,0.0,0.0,0.0,1.4056390622295665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,840.0308571428571,923.252,0.30075466773972903,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,19,0.0,3.7260349531868044,0.0,1.0,0.1,0.0,0.0,30,56,complete,False,OK,True,NORMAL_HUMAN,0.5989181879694174,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqex3u79vvhdzdfu66k5rd877nwea2xhszxnv47,0.0,122840.96373684783,85783.25499987602,121702.92490884448,0.9907356732364843,-0.004653720173936548,0.28639695711595625,2.6414460711655217,72.0,0.8412462907787206,0.10526315789473684,5.3,5.5,10,10,0.9636363636363636,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10997.720444444445,1540.964,2.4048311164472684,0.8888888888888888,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,33,25,4.595439454372992,4.140642470384532,0.11538461538461539,0.1111111111111111,0.09900990099009901,0.0,0.0,30,20,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvjzc76tmx2q85dz9l660n2625wnk6vngga7rpqc,0.0,44164.65660344732,56035.7539999485,17135.398662477048,0.3879889481839541,-0.44093366349696206,1.7872287766703938,2.7990936353069515,48.0,0.416880774713023,0.05172413793103448,5.813559322033898,5.576271186440678,10,10,1.0425531914893615,0.0,0.0,0.0,0.0,1.3983234171175343,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,50,20,4.4540380220054026,3.7466331964432347,0.014492753623188406,0.09933774834437085,0.10033444816053512,0.0,0.0,30,59,complete,False,OK,True,BOT_AUTOMATION,0.916880774713023,STABLE_INTERARRIVAL_PERIOD
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2e0epw8crx5qg3qz0v43fy5mql74jketq6hmau6,0.0,10624.274621399341,10418.713000059128,4856.554065120411,0.45711864933709195,-0.3725718224180913,4.541726060101941,2.789628206315269,3.0,0.29125855259956307,0.012345679012345678,1.7745901639344261,2.0,3,2,0.8872950819672131,0.0,0.0,0.0,0.0,1.1476685924688148,0.6598360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,244,complete,False,OK,True,NORMAL_HUMAN,0.708741447400437,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2eqg5mtlwgsjzpwjel4kdtlyamfyflfwshadjmx,0.0,41979.0003714289,770.0899999141693,42637.67808368757,1.0156906478579935,0.007784253935328562,0.0,2.7799500009615414,24.0,0.9435897435763028,0.05714285714285714,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,25,0.0,3.9892048219562755,0.0,1.0,0.09090909090909091,0.0,0.0,30,36,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2stwwespmk3ffj7g7g7auauwvzcqrvf3g7mtxue,0.0,42484.02145762767,983.7439999580383,42280.13869554713,0.9952009542626776,-0.0024052944276461677,0.0,2.799581230646065,24.0,0.9294294294210562,0.1016949152542373,5.5,5.5,10,10,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,28,0.0,4.036015589711347,0.0,1.0,0.09090909090909091,0.0,0.0,30,60,complete,False,OK,True,NORMAL_HUMAN,0.4,NO_STRONG_AUTOMATION_OR_STRUCTURAL_SIGNAL;SUFFICIENT_EVIDENCE
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdy93h4qnj23hgv6uwa4swc2uzd82rvens6d3wjt,0.0,190.25200009346008,190.25200009346008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1,9,0.16666666666666666,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.252,190.252,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,11,0.0,3.459431618637298,0.0,1.0,0.09090909090909091,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0frvgc8jdeyr5j98ggzmyn2rekwvyy06g9mywsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvpgnrc0r7xrvweu02hw5zdrw8xrhenqvc2sxn5w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjewx7xghu0f3gy92tj3njsca2k6kvy6udqqydqxvf,0.0,240.86699994405112,183.94599986076355,153.7269856383107,0.6382235244928471,-0.2208346236629399,0.0,0.0,0.0,0.0,0.3333333333333333,1.25,1.25,2,2,1.0,0.75,0.0,0.0,0.0,0.8112781244591328,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.7825,135.7825,0.3547106585900245,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,2.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,4,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_4_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6nwnz2h9x7r99utdl2ygd9ryrg9mddwqfcx96w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq02m073f46mtekknvwhastw32k52n222ng2rwyc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfxrcytws3sqm4yuvr2jhe2xt8p4znkm6q75usdl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqyndvl2rvuxq8uv6eu7cnyzyklwx9uy5syzpuwvm,0.0,30026.56749999523,30026.56749999523,29775.296500086784,0.9916317108204763,-0.004201725215590315,0.9182958340544896,0.9182958340544896,0.0,0.0,0.5,1.3333333333333333,4.0,2,9,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30152.203,30152.203,0.9916665790556,0.5,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,9,0.0,3.1219280948873624,0.0,1.0,0.2,0.0,0.0,30,3,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_3_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvw2fzcnwu22g9nrn8fphj2qd074q36qeqskl7am,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.0,1.0,0.5,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfd53swthhcdauyxhtq9xk5kwtxgp8s0fsvalvmu,0.0,4449.319000005722,4449.319000005722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,1.5,2,2,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4449.319,4449.319,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.5,1.0,0.5,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwunjw8p6gn7x40mm0mmr4ep52lw5259agxf5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.5,1.0,0.5,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvm3mfn9t69av06rpqc5p8dmccuc5mkvjcfycfn9,0.0,2403.065999984741,2403.065999984741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,1,2,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2403.066,2403.066,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.5,1.0,0.5,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtwyug2tpjwyu9nadmcmtawlmh32an886ctur8n7,0.0,648866.5549998283,648866.5549998283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,648866.555,648866.555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0.3333333333333333,0.5,0.5,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgqlfjatyhscdmle7uv4h0cwhn6fmvmmgcqhqwdz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1.0,0.0,1.0,0.5,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdenzw6werks7ksdgg4dc4fslf0sprhsgqk76twm,0.0,335486.1564999819,335486.1564999819,265459.52650010586,0.7912681979774036,-0.11652738671868586,1.584962500721156,0.9182958340544896,0.0,0.0,0.5,2.0,2.0,4,2,1.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,635958.9979999999,635958.9979999999,0.055055931451731745,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,3,1.5,1.5,0.5,0.5,0.5,0.0,0.0,30,3,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_3_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq22dsjt0tqgqdmhe5xftnxaum9qfympansjurv99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30,1,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_1_TX_OBSERVED
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24kemzsplr0uwm59en7w4q3e72l3g3accfefltc,0.0,994644.6019999981,994644.6019999981,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5,1.5,2,2,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,994644.602,994644.602,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,3.0,1,2,0.0,1.0,0.0,1.0,0.5,0.0,0.0,30,2,complete,False,INSUFFICIENT_EVIDENCE,False,INSUFFICIENT_EVIDENCE,1.0,ONLY_2_TX_OBSERVED
