address,wallet_status,segment,cluster_id,segment_confidence,n_tx_in_window,tx_per_window_day,tx_per_active_day,gap_mean_s,gap_cv,burstiness,hour_of_day_entropy,day_of_week_entropy,sent_total_ckb,received_total_ckb
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0z6h6nlju0mcdp0ny0sx77tmu6j2700lqkdeakp,active,Miner / Heavy Activity,2.0,1.0,261,0.3575342465753424,0.4847080232994476,178937.22307692308,9.543311430749103,0.8103062768147882,0.4921479790917581,0.9942478510204974,275928.96919446,104003.03097429
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0z799mwernws5tt7me85kr63jauldckkcpdyx4t,active,Human-like / Daytime,0.0,1.0,580,0.7945205479452054,0.9949382674477928,86989.54058721934,0.1166554570977275,-0.791062755559492,0.4184055475018276,0.9999847284995654,0.0,3313121.7465960803
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0zf2s0pke9a2nul6vhurkanmft0nx57mcuqadmm,active,Human-like / Daytime,0.0,1.0,3,0.0041095890410958,0.2362107853188435,548662.5,0.9885558061649922,-0.0057550277440181,0.3456871240434053,0.3271035759815648,66622.94847378999,32239.66288558
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq20gymh8hj0295y4sexft6t8u07c87txyg4y75m0,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,101036.5699731
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq20u0ncxwckqw79c9f9kev5mlckwsmj8psnrz4u4,active,Bot-like / Consistent,1.0,1.0,1241,1.7,26.174404241711137,3303.5967741935483,2.047789107945687,0.3437866173922815,0.994290640228188,0.9974076310630912,14725720.71502151,464959.76833161
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq20y2fdrsxsg9d2ze0mnmjq9lyy3rdmdpq736f0p,active,Human-like / Daytime,0.0,1.0,31,0.0424657534246575,0.1156385111818002,772061.1333333333,2.9348112713483747,0.4917164097391021,0.700332780285545,0.523186582456302,31453615.9401072,22123802.952
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq22vda73jzdlu3lf6luskzcjz7z5ksa58stp95p5,active,Human-like / Daytime,0.0,1.0,17,0.0232876712328767,0.0297340250165016,3087372.125,2.0414087219293022,0.3424099873260999,0.6668486548819166,0.8458339306244513,53811336.62822831,148025343.21432173
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq22xdj8q4jdql98qkdhnqzgrsk4nqyavdcratvu9,unused,Dormant / No Activity,,,0,0.0,1559.1517238887752,55.43324432576769,1.1031616087743,0.0490507283624398,0.9941452997248044,0.3560629652576315,1005089.77264589,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq238c5e34lfkzag3r9mnzxkw2j5kv3dd9qm83gxr,unused,Dormant / No Activity,,,0,0.0,43.57494057618781,1983.4521507169056,1.0685571595653949,0.0331425018875469,0.918042944539138,0.9996265611826524,566421726.1353054,511027907.1836094
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq23h24ts4fzu5nu799amfkhkc85t28qc8ghp5r90,active,Bot-like / Consistent,1.0,0.9999999999999929,1368,1.873972602739726,1.876131647376991,46085.89392831017,1.386963198311994,0.1621152762579856,0.384632063569374,0.9999405933416424,1223896.30014335,1223955.60769286
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq23j637de7ulapxyn0h2kl2784uhrv6whg2708tp,active,Bot-like / Consistent,1.0,1.0,78,0.1068493150684931,0.1710463104230634,511686.4415584416,2.314022356970343,0.3965037695676903,0.3798209029739451,0.9683131844798916,998971.44054525,998972.61054525
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq247yrzkaul6mzgfrs74hr5t7q0l3ak8ugacfdq9,active,Miner / Heavy Activity,2.0,1.0,497,0.6808219178082192,0.7014476849268089,123422.16733870968,6.295732370246732,0.7258671373203945,0.5334364725759219,0.9994296815478152,547312.0,762016.3830564399
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24lkhzx2ryev7m806kurrjtxtzpe9uqjcj0w087,unused,Dormant / No Activity,,,0,0.0,10.711174019055642,8069.032344114705,8.504486845627488,0.7895730687533021,0.9982498682514296,0.9999328171522276,68099.87429836999,243005.77093485
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24scr6mpupq6x6arqdwz5ufzfa8skkcccm8ryrr,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,253.17914124
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq258cy8km6ddpzdassg6ksjqjvdr3c0aeqavzlpd,active,Bot-like / Consistent,1.0,1.0,134,0.1835616438356164,0.1871481425066765,465137.5263157895,1.6113234677539332,0.2341048419710899,0.0487449026938394,0.97094022694049,15085.52332914,15095.25124103
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq258tee40n8kuyqgcleve2z46h0wacml4gmt9drn,active,Bot-like / Consistent,1.0,1.0,1414,1.936986301369863,1.939614030626728,44576.46992215145,1.092408822627323,0.044163846772205,0.0606439558466507,0.999949691073942,1220790.87495856,1220842.8060388202
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq25ekf709e7prrq548fkhmqdpr0lp56sjquw2a9v,unused,Dormant / No Activity,,,0,0.0,,,,,,,0.0,3682039.51554242
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq25kj6kupzglv5kwcqh54mmm0vd830lt2quf2fvf,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,7400.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq267kk27maadm0c09luxfqgfacyt70arugh7lh8k,active,Human-like / Daytime,0.0,0.9999999999997691,94,0.1287671232876712,0.1296552469283028,673548.0,1.8993942966118196,0.3102007538825732,0.1016762734654765,0.9842039447153946,632973.9764474501,178831.79536665
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq26xzankvzzjswhy449c3y76vnmm8fngrcvqcl6s,active,Human-like / Daytime,0.0,1.0,11,0.0150684931506849,0.1525159107441714,623148.1,1.862666352013383,0.3013506451447437,0.4073389674784596,0.689709737916707,95781000.0,1093560500.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq270spcwvhxfszfmq9sh25v9sum044spls2uf332,active,Bot-like / Consistent,1.0,0.9999999982674446,92,0.1260273972602739,0.1262600551136068,691821.7362637363,1.987858562764708,0.3306242722047152,0.8755084458959074,0.9303654697771542,16747943.53103498,16818849.53203942
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq275zthc09tdzvgzlycvrl8p5n2ea2e7as0q8aes,active,Human-like / Daytime,0.0,1.0,33,0.0452054794520547,0.9816407157796886,90766.40625,1.094930132675079,0.0453142237034225,0.4632591196223115,0.9648637996083173,0.0,6358.05690687
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq27hu6zh0dn2w848xsrkt3303mj79ym6fqdw7xqn,active,Human-like / Daytime,0.0,1.0,151,0.2068493150684931,0.2920699005763737,297791.7266666667,0.4572455833643604,-0.3724522639365809,0.0901054217810057,0.995870797248494,451.97985437,38852.01649365001
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq28mnlmvrj32s9m5vgk0r775zxtf2r2dusrj666v,unused,Dormant / No Activity,,,0,0.0,,,,,,,0.0,26638.79123125
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq28ps4hf8swzexa6ky8dp2q540tsrvz60qt2wtqk,active,Bot-like / Consistent,1.0,0.9999999999999432,541,0.7410958904109589,0.7424049747791424,116594.04629629628,5.661913495419029,0.6997859546847506,0.8300624609055318,0.9985865630685622,8833547.01190571,138917.7451782
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq298q6vfh7z6allgp2ty42k6yd49vap8ysn494ka,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,49577.63319999
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq29kqmgkuplk5r7j3h8tjdex4cruvfzkfcmnttus,active,Bot-like / Consistent,1.0,1.0,2194,3.0054794520547947,5.319545660306324,16249.394892840855,7.290913039138765,0.7587720447001872,0.9979391938027092,0.9987871744757968,960329.29503989,960330.35103989
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2aauj9xs25kff4dlkgydl9zs7ytyx8lgs0w28r7,unused,Dormant / No Activity,,,0,0.0,22.15677387798422,3900.784928309437,1.162629678958906,0.0751999662915918,0.9995956817418414,0.9996352453163656,25458.53537336,366429.81687408
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2akxm0aqm8896a8ma4x7tsj0nugj4ldmg9egwhg,active,Bot-like / Consistent,1.0,0.9999999999999929,804,1.1013698630136983,1.9808506591514847,43671.94271481943,1.0519477613903496,0.0253163176801105,0.406152418026488,0.9999809356540148,981930.37191842,981930.49440144
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2avras5exc632a794vzxp4cflqny59w2g4ytdca,active,Bot-like / Consistent,1.0,1.0,1379,1.889041095890411,1.978616600487261,43698.56168359942,0.98558200445228,-0.0072613447923029,0.0673224162920394,0.9999697227220644,33599782.09121176,1334714.54972137
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2avwaksfsgf3ths5hjh5sl4ema0pazc6q48umuh,active,Bot-like / Consistent,1.0,1.0,1391,1.9054794520547944,1.9080927634637603,45313.393525179854,1.434135351067845,0.1783530036147709,0.0755822458617168,0.9999504731002384,42110186.12199758,1240285.22828296
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cdr6jzphx2r5y02rkrlh84f4aes20mcc4569tl,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,745127.9957259
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cf62jx0mk0t2c2xdrgmy43rqumz8t0gsvd6jh7,active,Bot-like / Consistent,1.0,1.0,1393,1.908219178082192,1.9108392200435784,45248.21767241379,1.371779538242135,0.1567513051898923,0.0680839981548527,0.9999721637684792,8340144.56818798,397680.93578737
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cq7k6zqqnna55dzwd32rxjkajthgqr2clgqu5w,unused,Dormant / No Activity,,,0,0.0,,,,,,,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cte26209d9uf8efuawf7zykhdxhggjjsr8msdw,active,Bot-like / Consistent,1.0,1.0,780,1.0684931506849316,1.0699427269781046,80855.64698331193,6.28876134442011,0.7256049546016355,0.070570178125078,0.9997881271062328,916040.32845883,916778.66150289
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2czvm3xs4y353l9hfh4k8u0a5a3fpvwysp4mlc0,active,Bot-like / Consistent,1.0,1.0,1430,1.9589041095890407,1.961561666126525,44077.3610916725,1.0772567766955088,0.0371917316926068,0.0571155471761501,0.9999687352487296,3435970.085422629,3436029.5303424
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2dd47x6gyv9e8yydyzxkhu7h6d3ccjlec3aatnw,unused,Dormant / No Activity,,,0,0.0,,,,,,,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2e0epw8crx5qg3qz0v43fy5mql74jketq6hmau6,active,Miner / Heavy Activity,2.0,0.9999999999999964,1413,1.9356164383561645,5.920724125154464,14603.14447592068,0.4809593646714876,-0.3504759466804465,0.997946680692662,0.999748522686423,1467799.16507827,825655.7625160799
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2e7teagdtnarf320ckuekrnpcdc4uzpdscj99tg,active,Bot-like / Consistent,1.0,1.0,2240,3.068493150684932,3.0693689661542978,28161.68066100938,1.5302517064289785,0.2095648053834686,0.6101994940954196,0.9997783587335458,8605465.809268571,24550773.588050734
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2efq967zf7uw4g2nazz6mwal8ehl3yfrgn5r9vq,active,Human-like / Daytime,0.0,1.0,180,0.2465753424657534,0.2486188878672224,349461.30726256984,0.572109866880867,-0.2721757188434198,0.0374639014097722,0.9979598297537838,0.0,45995.4963736
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ejd8f7wnaln83fx7u8g5tr0sv8jpuwpqdfm05a,active,Bot-like / Consistent,1.0,1.0,270,0.3698630136986301,0.3708694981967806,233832.08921933087,4.677865878170511,0.647754976444701,0.0994140917673159,0.9889453011782724,3847500.64989085,17017.21478324
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2emn0uxk7ch03desrc0r0pc66ukaz6p8ghpddey,active,Bot-like / Consistent,1.0,1.0,1216,1.6657534246575345,1.6671423398876162,51867.8633744856,3.7506441416804783,0.5790044591105646,0.2597711526310785,0.9999376460817768,5913095913.044926,4373176.82357303
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2eqg5mtlwgsjzpwjel4kdtlyamfyflfwshadjmx,active,Bot-like / Consistent,1.0,1.0,1408,1.9287671232876715,1.9313964277567937,44766.26652452026,1.188733970634765,0.0862297443028352,0.0590364928573015,0.9999139793935388,5267642.73045587,5267663.85045587
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2euh7k90hhj7v75y8kjxlm0qgtg8pdxjqqktt4m,active,Bot-like / Consistent,1.0,0.9999999999996874,99,0.1356164383561643,0.5620772149105543,155284.0612244898,3.709405499626296,0.5753179461486794,0.1961073367951387,0.998039353891036,1963412.47736954,1839142.14097909
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2evwcurnqel0euyf4s2pgkut48dgp7fsg3tdhrk,active,Bot-like / Consistent,1.0,1.0,183,0.2506849315068493,0.2531121507007257,343226.21428571426,1.356593211211449,0.1513172530222709,0.1016635890948971,0.9943035887506064,1212324.8317067998,20939.63552718
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2fdtshag9h5z8q7qy6v4hu6lpzvejmg7sp9a6kf,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,1532.85204898
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2fwvu3c3vnh3pnrnynrn3zqzmsu7shaxg5tcdyt,unused,Dormant / No Activity,,,0,0.0,46.95903983257073,1840.5148382794264,1.61489704848239,0.2351515325772609,0.8321669798581333,0.9986189662872622,30003656.845907584,42452421.561763525
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2g7t7wtgqxq0528gsnsprw8adlz7mvpncn6cxdt,active,Bot-like / Consistent,1.0,1.0,1012,1.3863013698630138,1.5961515713102796,54183.73887240356,2.613551010275356,0.4465278076017534,0.1262699698012233,0.9998922020807232,2251540.50332321,7237587.40508846
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2gxfhv94tp8sc29c5xhsuttgk4hhpp2nq2mt7ff,active,Bot-like / Consistent,1.0,1.0,1293,1.7712328767123289,1.7757128127475843,48694.17647058824,14.902763634237411,0.8742356960085759,0.9547374152807662,0.9573880175386096,1000000.0,193800.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2gy9cran4y9nmyuvaqzpea2kvks63swwqlqlpl5,active,Human-like / Daytime,0.0,1.0,2,0.0027397260273972,0.0035454056282575,,,,0.2181042919855315,0.3562071871080222,906460.07145762,163564.46419398
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2h36kp26fly5n2huuc446dc3rzhunq2nsesxffv,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,8645.7745284
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2hh36z6qmk3vjqha2lv9vykuxwexsaazqx40dhd,active,Bot-like / Consistent,1.0,1.0,1284,1.7589041095890412,1.7603706664870395,49118.82696804365,0.4578796300483835,-0.371855370483244,0.2534925415710954,0.9995411953121748,33794840.33190708,255890.56882456
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2j02vr6g0w9839ptv6m6qr8r3ddzq2x3qjp5nuw,active,Bot-like / Consistent,1.0,0.9999999999999929,1458,1.9972602739726024,2.000603240371468,43216.6149622512,0.9554869085256488,-0.0227631753913976,0.461250805436334,0.9999835732878528,48914495.51421851,24743528.996690013
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2jrflqx0dneevp0v6ssznw8ry6aj8laxcuh9svs,active,Human-like / Daytime,0.0,1.0,2,0.0027397260273972,0.3854613267186266,,,,0.2181042919855315,0.3562071871080222,150064.99998602,124.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2k3fxq87k84uvjlx93f6kjgfllm0uasqge8xsjk,active,Bot-like / Consistent,1.0,1.0,144,0.1972602739726027,0.7026017430188496,123831.45454545454,1.980497143376063,0.328971005912603,0.3452133528438759,0.9905568449472324,15275114.2867234,36926156.850145504
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2k7w0yl67ft05fyk4qrjfx3gfemp25pcsvpyj40,active,Bot-like / Consistent,1.0,1.0,146,0.2,0.6012756802567472,144685.4827586207,3.601785555973004,0.5653860929255929,0.4328640221817106,0.993554481107109,273950.0,244350.07038147
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2knh0gfpas59yxcp9hhl6dl22tztaxtwg5e4yru,unused,Dormant / No Activity,,,0,0.0,20.908338232380693,4133.7005668556185,1.23628128030133,0.1056581219825316,0.9993651378015777,0.9994689433349762,98107.99921175,328075.26954283
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ku65a3majew8emwdz60lvu64h6jx8lwsqh9wnz,unused,Dormant / No Activity,,,0,0.0,5.641260247092422,15320.833611203734,3.8715210606316792,0.5894506099619193,0.9793769559965828,0.9965617427226008,560231770.8195112,1835716238.5131536
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2kv9ul6hjx0yuw490vs9mn789uz6fv5rqgw9r8v,unused,Dormant / No Activity,,,0,0.0,10.134780062760564,8527.941313771256,12.68429126740753,0.8538470161941462,0.9818614152264824,0.9985004440452594,283759.75591426,4503106.59220266
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2lfh4w2sguefdcw8fmehy5fpaenhehr9cped0e2,active,Bot-like / Consistent,1.0,1.0,482,0.6602739726027397,1.98345510918724,43650.91268191268,0.992256985426892,-0.0038865541091069,0.0304253609816258,0.9998842582333488,1432632.6546523098,1432672.81468649
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mj7v7ut0alqkx38qgu393dw8lafafq0qwnqaxs,active,Bot-like / Consistent,1.0,0.999999950873581,71,0.0972602739726027,0.1003433632640434,873344.1142857143,2.2008416001464384,0.3751643318093279,0.8530038464784035,0.9631243029804656,52526664.34511703,52526565.34570433
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mu7xj6mj90s8dxxnuqxyty72rg72ydzscwk9vf,active,Bot-like / Consistent,1.0,1.0,186,0.2547945205479452,0.2590491414789961,335330.3027027027,2.530003512448885,0.4334283257943471,0.0513013911036151,0.9911920218656928,20876.06872038,20887.22757329
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2n7pqmhqlygzfhe9y2pfegeeqzlgkvfkqkaaams,active,Bot-like / Consistent,1.0,1.0,295,0.4041095890410959,0.4207329012633575,206054.42857142855,6.24451411142068,0.7239290352341116,0.0985935746609365,0.9994428034447956,109081.90160894,257837.84689944
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ne4yj30svjzvvdcmd96qhfvepdx6pfcs09q7zl,active,Human-like / Daytime,0.0,1.0,2,0.0027397260273972,2.0,,,,-0.0,-0.0,9009.41379887,9009.41391681
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2nwlee8epequkd94qh3k5uymjqxgvfktgxl9jd3,active,Human-like / Daytime,0.0,1.0,98,0.1342465753424657,0.3474830460841839,251208.57731958764,2.369302071360183,0.4064052561506892,0.419233762087542,0.9962903963086548,0.0,341962.90793665
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pgrf442dam0aa0l8gd2s8jlxfu7hha3c7hg4qq,active,Bot-like / Consistent,1.0,1.0,2452,3.3589041095890413,3.36170473070578,25711.73194614443,0.8587106914760197,-0.0760146854332564,0.4460293491867074,0.9998689107059174,2681842337.7289968,1806064.280161
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pnp7gglp8clvahem5mpf7wmr0pjk5krgf4lwf2,active,Bot-like / Consistent,1.0,0.9999999999997797,660,0.9041095890410958,1.124662942811627,76939.59180576631,6.982460389207512,0.7494506828115237,0.870529492987382,0.9992301342487848,264201.28420715,264201.67920715
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qje0r5vg9pzmpz4uqt7fw32qvcp4a8cc7deems,active,Bot-like / Consistent,1.0,0.9999964363128319,482,0.6602739726027397,0.7736729740250847,111907.26403326404,1.419791981513328,0.1734826731886233,0.1072831983731305,0.999125732727391,4295630.00074013,522925.06012121006
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qjj3mqkrdhzuga2qfzf72ma38xhpsaasfj3trw,active,Bot-like / Consistent,1.0,1.0,904,1.2383561643835617,16.108698073282103,5369.501661129568,0.7823972190819598,-0.1220843359653122,0.9972543733119102,0.9990914848967368,10359390.4907999,271338.48822941
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qq5zmvacvrht6g5w35hgdg4mhcxcu5hgu2f8qe,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,68081.98026879
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qtfq8zdd9rs86hslwh8j4h8qjk6r3e6s0k50ul,active,Bot-like / Consistent,1.0,1.0,428,0.5863013698630137,3.9577566162482376,21881.67447306792,1.1097573370580112,0.0520236783302596,0.9788476974624188,0.9977437437125716,1115634.91879876,1115634.94505816
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qxj6t4tvw89fzmw2m5j43n9glh7h2jzq90qw40,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,169439.94986119
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rsu67gzxhacdwpzfyc0gc5q9vgr6aztc6y5n8c,active,Human-like / Daytime,0.0,1.0,6,0.0082191780821917,0.4647839212019111,223071.4,1.939617216301473,0.3196393091899454,0.4910899853670929,0.2315426583725049,92424.83144279,107246.01714758
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rv2ln77sfue9zmr4uemppw6e6cqch00sz7curl,active,Human-like / Daytime,0.0,1.0,2,0.0027397260273972,2.0,,,,-0.0,-0.0,94634.668,94634.67
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2s6dygffm0ed03txsa3ca8npdpel05vqg5j9mgd,active,Bot-like / Consistent,1.0,1.0,611,0.836986301369863,1.2418707367034738,69686.51147540983,0.9070477327086636,-0.0487414476822308,0.0326081092962823,0.9993193307848312,49319.27656152,53460.83673408
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2sfv44lf5g89ha2q296zqm8savzcyqxlsulsx6f,active,Human-like / Daytime,0.0,1.0,36,0.0493150684931506,0.0549576407058014,1617037.6,1.793251501003973,0.2839885705669024,0.7890710183956459,0.8985754845996134,90235.0,96803.68600035
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2stwwespmk3ffj7g7g7auauwvzcqrvf3g7mtxue,active,Bot-like / Consistent,1.0,1.0,1390,1.904109589041096,1.906692808332776,45346.6875449964,1.3098391275164114,0.1341388340968823,0.0614695794237491,0.9999574160201788,1297840.62486585,1297897.1573940702
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t6z8rc90g09yeh7t3nz2sfe72y20yzcg6jt76x,active,Human-like / Daytime,0.0,1.0,2,0.0027397260273972,0.2533059504910001,,,,0.2181042919855315,0.3562071871080222,366905.22826842,133810.4569362
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t9jypuuquc0tfdca5eugj6gk7v3dt0hq4r3hx9,unused,Dormant / No Activity,,,0,0.0,,,,,,,0.0,0.0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2tq8vms882lepc8fk0aapfp0c9nh755xsdtnm3m,active,Human-like / Daytime,0.0,1.0,1,0.0013698630136986,1.0,,,,-0.0,-0.0,0.0,123.99951426
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uj8rfycz3s3h0m0h62fj8mvxluqr627s8j5led,active,Human-like / Daytime,0.0,1.0,14,0.0191780821917808,1.6812586088752552,55343.15384615384,0.9024287727740884,-0.0512877163246615,0.2826274782154369,0.8982265179691364,134936379.73576316,102720.52600568
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ul0rt55hnp2e2nzzhfkep4xtc3l88rxqes83vq,active,Bot-like / Consistent,1.0,0.9999999948987508,863,1.1821917808219178,1.2060700830252062,71720.7343387471,2.453223171706103,0.4208309453072857,0.9416362942979096,0.9791231140353702,14247002162.0,123440519442.92136
