capacity__mean_target_input_capacity_shannon,capacity__mean_target_output_capacity_shannon,capacity__median_abs_target_delta_shannon,capacity__target_input_capacity_shannon,capacity__target_net_capacity_delta_shannon,capacity__target_output_capacity_shannon,rule__BATCH_DISTRIBUTION__score,rule__FAN_IN_COLLECTION__score,rule__PERIODIC_EXECUTION__score,scripts__cells_with_full_script,scripts__total_cells,templates__dominant_template_ratio,templates__template_entropy,templates__template_repeat_ratio,templates__template_transition_entropy,templates__unique_template_count,temporal__active_hour_entropy,temporal__active_weekday_entropy,temporal__burstiness,temporal__dominant_period_seconds,temporal__interarrival_cv,temporal__interarrival_mean_seconds,temporal__interarrival_median_seconds,temporal__interarrival_std_seconds,temporal__interval_repeat_ratio,temporal__n_observed_transactions,temporal__periodicity_strength,temporal__phase_stability,topology__cell_consolidation_ratio,topology__cell_fragmentation_ratio,topology__fanin_transaction_ratio,topology__fanout_transaction_ratio,topology__many_to_many_ratio,topology__max_input_cells_per_tx,topology__max_output_cells_per_tx,topology__mean_external_input_locks,topology__mean_external_output_locks,topology__mean_input_cells_per_tx,topology__mean_output_cells_per_tx,topology__topology_entropy,topology__topology_repeat_ratio,transaction_count_30d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19054068653106,0,19054068653106,19054068653106,-19054068653106,0,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
11710070643.1875,0,10923091463.5,187361130291,-187361130291,0,0.3333333333333333,0.6666666666666666,0.0,0,172,0.0625,4.0,0.0,3.906890595608519,16,-0.0,0.979569764547061,0.16176593453575852,2512,1.3859684095424283,161360.6,2512,223640.69414481198,0.13333333333333333,16,0.5641403396335785,0.1266710896631894,0.0,0.0,0.0,0.0,0.0,10,10,4.6875,5.5,5.25,5.5,0.7641913951834827,0.5,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,2125922000000,2125922000000,0,2125922000000,2125922000000,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2312099939103,2312099939103,4624199878206.0,4624199878206,0,4624199878206,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
12302988385.5,9939294891,23954080921.0,246059767710,-47273869890,198785897820,0.3333333333333333,0.3333333333333333,0.0,0,214,0.05,4.321928094887363,0.0,4.247927513443585,20,-0.0,0.9695703501901249,0.020661767821474622,2636,1.042195366508898,122844.47368421052,2636,128027.94127490847,0.05263157894736842,20,0.45876787048108286,0.08353366848671412,0.0,0.0,0.0,0.0,0.0,10,10,4.25,5.1,5.2,5.5,0.8138153570551739,0.4,20
90658355426.53448,90658355426.53448,186212959117.0,5258184614739,0,5258184614739,0.6666666666666666,0.3333333333333333,0.0,0,377,0.5,3.428990497563786,0.5,5.832890014164742,30,-0.0,0.9982621467496696,0.0021860332218384963,857,1.004381644864918,42454.508771929824,857,42640.52935228297,0.017543859649122806,58,0.5935778329999373,0.039573798026821136,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5,1,5.5,1.0,0.5,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
68528736982250,68528736982250,137057473964500.0,137057473964500,0,137057473964500,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
237974802257.5862,84012649661.10345,0,6901269265470,-4464902425298,2436366840172,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,319,0.034482758620689655,4.857980995127572,0.0,4.807354922057605,29,0.4109362609699547,0.9857390074152366,-0.42041483879810754,86065.5,0.4080393596087125,89346.89285714286,86065.5,36457.04894445682,0.4642857142857143,29,0.9414082065111885,0.8944412971100896,0.0,0.0,0.0,0.0,0.0,10,10,0.9655172413793104,9.517241379310345,1.3103448275862069,9.689655172413794,0.5489063487245981,0.7931034482758621,29
45990000000000,45990000000000,0,45990000000000,0,45990000000000,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15746459031.5,3099999558.5,12646459473.0,31492918063,-25292918946,6199999117,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
25600000000,13924445106,39524445106.0,51200000000,-23351109788,27848890212,,,,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
12199983654,0,12199983654,12199983654,-12199983654,0,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31694400000000,31694400000000,63388800000000.0,63388800000000,0,63388800000000,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18279914615.75,2880440186.5,5000023200.0,73119658463,-61597897717,11521760746,0.3333333333333333,0.3333333333333333,,0,29,0.25,2.0,0.0,1.584962500721156,4,,,,,,,,,,,,,0.0,0.25,0.0,0.25,0.0,3,10,0.5,5.5,1.5,5.75,0.9463946303571862,0.5,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
475000050000000,475000050000000,950000100000000.0,950000100000000,0,950000100000000,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
255591881844.3,255591881844.3,509446113227.0,15335512910658,0,15335512910658,0.3333333333333333,0.3333333333333333,0.0,0,389,0.5,3.253445297804259,0.6333333333333333,5.475863388344893,26,0.8616186708687196,0.9788076941202316,0.07102530246569658,732,1.1529111668040322,43259.86440677966,732,49874.78074900456,0.01694915254237288,60,0.4621536240901019,0.07967412933409766,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,4.983333333333333,1.5,0.759508326785859,0.5,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,18558333333.333332,6100000000.0,0,445400000000,445400000000,0.3333333333333333,0.6666666666666666,0.0,0,151,0.5,2.792481250360578,0.5,4.018794978907587,13,0.6316825109746802,0.9596076471018755,0.0037692521440152284,71698,1.0075670263182042,95014.91304347826,71698,95733.89339110014,0.08695652173913043,24,0.479011013821585,0.03675636025993794,0.041666666666666664,0.0,0.0,0.0,0.0,10,2,2.875,1,4.666666666666667,1.625,0.6989408778755103,0.5416666666666666,24
237049486783.78333,16519710373.616667,439716384623.0,14222969207027,-13231786584610,991182622417,0.6666666666666666,0.3333333333333333,0.0,0,416,0.5,3.4534452978042594,0.5,5.882643049361842,31,0.33237469892868465,0.9972309552488496,0.0036870405246852466,684,1.0074013702012408,42571.1186440678,684,42886.20325303348,0.05084745762711865,60,0.6709083040462004,0.0037448862069705668,0.0,0.0,0.0,0.0,0.0,2,10,0.5,5.466666666666667,1.4333333333333333,5.5,0.726396815424565,0.5,60
9794743549,0,9794743549,9794743549,-9794743549,0,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31355328500259.6,34770550410534,30594374900000,156776642501298,17076109551372,173852752052670,0.0,0.0,,2,19,0.2,2.321928094887362,0.0,2.0,5,0.29901020875067913,0.4883424549147684,8.381462332553756e-05,,1.000167643297611,367787.25,358632.5,367848.90706740925,0.0,5,,,0.2,0.0,0.2,0.2,0.2,3,2,0.6,0.6,2,1.8,1.0,0.2,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
47337185720000,0,47337185720000,47337185720000,-47337185720000,0,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
812499986250,3118774917500,3800049945000.0,6499999890000,18450199450000,24950199340000,0.3333333333333333,0.3333333333333333,0.0,2,27,0.25,2.5,0.5,2.521640636343318,6,0.47015413144393475,0.500698736445952,0.05998402148403485,83567,1.127623408229153,345011.28571428574,83567,389042.80187466496,0.14285714285714285,8,0.36855800648336645,0.712136805322931,0.125,0.0,0.0,0.125,0.125,3,2,1,1.125,1.375,2,0.6695919455357793,0.75,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75073653016.88235,82814963347.41176,61975733780,1276252101287,131602275619,1407854376906,0.3333333333333333,0.3333333333333333,0.0,0,52,0.5882352941176471,2.1333874913165967,0.5882352941176471,3.0306390622295662,8,0.573896294193907,0.9035580910917862,-0.17268980562637748,39957.0,0.705480844469118,39977.6875,39957.0,28203.4927374225,0.0,17,0.6703083029137302,0.23409339573211319,0.17647058823529413,0.0,0.0,0.29411764705882354,0.0,4,2,0.11764705882352941,0.4117647058823529,1.6470588235294117,1.411764705882353,0.7476722347614896,0.5882352941176471,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12233982697.777779,1457797230.0555556,23061552645.0,220211688560,-193971338419,26240350141,0.3333333333333333,0.3333333333333333,0.0,0,196,0.05555555555555555,4.169925001442312,0.0,4.087462841250339,18,-0.0,0.9708357627258161,0.021978777167755738,3256,1.0449453992503508,122075.17647058824,3256,127561.89401561585,0.058823529411764705,18,0.439880107896565,0.147169868173503,0.0,0.0,0.0,0.0,0.0,10,10,4.777777777777778,5.444444444444445,5.388888888888889,5.5,0.8027063345306699,0.4444444444444444,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,23816000000000,23816000000000,0,23816000000000,23816000000000,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3280427476.5,3280427476.5,6560854953.0,6560854953,0,6560854953,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
12501219814.55,12501219814.55,24375001960.5,250024396291,0,250024396291,0.6666666666666666,0.3333333333333333,0.0,0,130,0.5,2.6609640474436813,0.5,4.247927513443585,11,-0.0,0.9695703501901249,0.024117558931161878,857,1.0494271808082685,122806.31578947368,857,128876.2857643973,0.05263157894736842,20,0.5977481519688623,0.1587268697403827,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5,1,5.5,1.0,0.5,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,255415428800000,255415428800000.0,0,510830857600000,510830857600000,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
16843440684809.666,17188482060499,15000000824249,50530322054429,1035124127068,51565446181497,0.3333333333333333,0.3333333333333333,,0,9,0.3333333333333333,1.584962500721156,0.0,1.0,3,,,,,,,,,,,,,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1,2,0.3333333333333333,1,1,2,0.9182958340544896,0.6666666666666666,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36296087492359.2,36059237198969.4,2247834363949,181480437461796,-1184251466949,180296185994847,0.0,0.0,,1,21,0.2,2.321928094887362,0.0,2.0,5,0.5064224831767222,0.4883424549147684,-0.20690572561186013,,0.6571302609290947,381411.5,422376.5,250637.03851635737,0.0,5,,,0.0,0.4,0.2,0.4,0.2,2,7,0.4,1.8,1.4,2.8,1.0,0.2,5
137202526701.73334,43344895926.11667,263312691416.0,8232151602104,-5631457846537,2600693755567,0.3333333333333333,0.3333333333333333,0.0,0,613,0.016666666666666666,5.906890595608519,0.0,5.882643049361842,60,0.4490382122189651,0.9972309552488496,-0.0164174621309322,3956,0.9676954347153526,42465.813559322036,3956,41093.97391282925,0.05084745762711865,60,0.40537924006299514,0.1190668273372024,0.0,0.0,0.0,0.0,0.0,10,10,4.1,5.333333333333333,4.716666666666667,5.5,0.8205150000309007,0.3333333333333333,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41921342000000,48842683976800,76921342023200.0,83842684000000,13842683953600,97685367953600,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
216144375353.5,216144375353.5,432288750707.0,432288750707,0,432288750707,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174352139112,0,174352139112,174352139112,-174352139112,0,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
262389783240586.5,262389783240586.5,524779566481173.0,524779566481173,0,524779566481173,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,906667624999.875,911163500000.0,0,7253340999999,7253340999999,0.0,0.3333333333333333,1.0,0,42,0.125,3.0,0.0,2.8073549220576037,8,-0.0,0.979569764547061,-0.9977747974013755,86398,0.001113840559766206,86422.71428571429,86398,96.2611244565149,1.0,8,0.9998495448735254,0.9999841728332192,1.0,0.0,0.0,0.0,0.0,4,2,1,1,3.25,2,0.8112781244591328,0.75,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1000017196336,0,1000017196336,1000017196336,-1000017196336,0,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
59520250091.5,59520250091.5,119040500183.0,119040500183,0,119040500183,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0,518997422098.9787,514465026991,0,24392878838652,24392878838652,0.0,0.3333333333333333,0.6666666666666666,0,537,0.1276595744680851,5.080872628135288,0.23404255319148937,5.523561956057013,39,0.8820321219558553,0.9938447041879069,-0.509602159584569,46867.5,0.32485237074010603,55197.108695652176,46867.5,17930.91161778193,0.30434782608695654,47,0.9112650007083025,0.3416963528751388,1.0,0.0,0.0,0.0,0.0,10,2,1,1,9.425531914893616,2,0.7140538556410164,0.6595744680851063,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,255834243351.4737,457057769660,0,14582551871034,14582551871034,0.3333333333333333,0.3333333333333333,0.0,0,653,0.017543859649122806,5.832890014164742,0.0,5.807354922057604,57,0.3787200177369075,0.9928488525886211,-0.41793145180641617,56007.0,0.4105054214377149,45257.46428571428,56007.0,18578.434449809472,0.2857142857142857,57,0.6303006339759638,0.038786233510928046,0.0,0.0,0.0,0.0,0.0,10,10,4.964912280701754,5.2105263157894735,5.719298245614035,5.7368421052631575,0.6816046318680835,0.45614035087719296,57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16675757575757.576,16675757575757.576,25000000000000,550300000000000,0,550300000000000,0.3333333333333333,0.0,0.0,0,87,0.45454545454545453,3.2079286971121572,0.5151515151515151,4.875,18,0.6513311852534721,0.9049369697695693,0.17323678636953802,1065.5,1.4190723136043388,56470.625,1065.5,80135.90046943302,0.09375,33,0.42052137360151415,0.14143399966242265,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,2,2,0.5454545454545454,1,1.121212121212121,1.5151515151515151,0.6859330478553751,0.45454545454545453,33
379328608388,379328608388,1107170035720,1137985825164,0,1137985825164,0.3333333333333333,0.0,,2,11,0.3333333333333333,1.584962500721156,0.0,1.0,3,,,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2,2,1,1.3333333333333333,1.6666666666666667,2,1.0,0.3333333333333333,3
0,58177901395.05195,57971734022,0,4479698407419,4479698407419,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,284,0.1038961038961039,5.122124651247919,0.5844155844155844,6.195295934496217,45,0.9497734187831458,0.9776727927349014,-0.6773499317382331,9708.5,0.19235704020770755,10187.644736842105,9708.5,1959.665188266577,0.14473684210526316,77,0.8793720995695399,0.19987883509307236,0.05194805194805195,0.0,0.0,0.0,0.0,4,2,1,1,1.6883116883116882,2,0.6278651691727485,0.5714285714285714,77
1532242495674.1,1532242495674.1,3683319497944.0,15322424956741,0,15322424956741,0.3333333333333333,0.3333333333333333,0.0,0,25,0.5,1.0,1.0,0.9910760598382222,2,0.4191807663825097,0.4883424549147684,0.30081357499327005,1058,1.8604674353921404,233256.11111111112,1058,433965.39882843307,0.2222222222222222,10,0.5940487152061951,0.14678616138231967,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1,1,1.5,1.0,0.5,10
146796343726.3,31386394891.02,246128913048.5,7339817186315,-5770497441764,1569319744551,0.6666666666666666,0.3333333333333333,0.0,0,325,0.5,3.321928094887362,0.5,5.6147098441152075,26,0.379752491517431,0.9949827389362753,0.06253101225648702,1103,1.1334039057803909,45690.836734693876,1103,51786.1728134762,0.02040816326530612,50,0.4233846557977095,0.07241802372676259,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.4,1,5.5,0.858672711073255,0.5,50
0,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0,110,0.1,3.3219280948873626,0.0,3.169925001442312,10,-0.0,0.9695703501901249,-0.9998592409044607,259202,7.038450139902683e-05,259203.22222222222,259202,18.24388955713226,1.0,10,0.9999729944001976,0.9999999548457484,0.0,0.0,0.0,0.0,0.0,1,10,1,10,1,10,0.0,1.0,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,22387913961.9,24356710933.5,0,223879139619,223879139619,0.3333333333333333,0.3333333333333333,1.0,0,110,0.1,3.3219280948873626,0.0,3.169925001442312,10,-0.0,0.9695703501901249,-0.9998592409044607,259202,7.038450139902683e-05,259203.22222222222,259202,18.24388955713226,1.0,10,0.9999729944001976,0.9999999548457484,0.0,0.0,0.0,0.0,0.0,1,10,1,9.1,1,10,0.4689955935892812,0.9,10
0,44591373372.90909,45645133751,0,490505107102,490505107102,0.3333333333333333,0.3333333333333333,1.0,0,121,0.09090909090909091,3.4594316186372973,0.0,3.3219280948873626,11,-0.0,0.9732146334251459,-0.9993456360260216,86397.5,0.00032728907007750514,86400.4,86397.5,28.277906570324472,1.0,11,0.9997916823394664,0.999999189250924,0.0,0.0,0.0,0.0,0.0,1,10,1,9,1,10,0.0,1.0,11
3100000000,3100000000,6200000000.0,6200000000,0,6200000000,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
254204614279.06897,254204614279.06897,507647013452.0,14743867628186,0,14743867628186,0.3333333333333333,0.3333333333333333,0.0,0,391,0.5,3.325542221701717,0.603448275862069,5.622363698375268,27,0.8147071534260021,0.9833056800189695,0.005932056519205292,893,1.0119349116086247,44395.61403508772,893,44925.471764407106,0.017543859649122806,58,0.45663331695193865,0.07995003726010894,0.5,0.0,0.0,0.0,0.0,10,2,0.5,1,5.241379310344827,1.5,0.7161325966724875,0.5,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11982588155.5,11982588155.5,24198964098.0,71895528933,0,71895528933,0.3333333333333333,0.3333333333333333,,0,47,0.16666666666666666,2.584962500721156,0.0,2.321928094887362,6,-0.0,0.5645750340535796,0.0883371047481456,,1.1937933532410392,104210.6,2791,124405.92161726065,0.2,6,,,0.0,0.0,0.0,0.0,0.0,4,10,1.8333333333333333,5,2.3333333333333335,5.5,0.9206198357143051,0.5,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1542477420833.3333,1543163377333.3333,3060846313000.0,18509729050000,8231478000,18517960528000,0.3333333333333333,0.0,0.0,0,42,0.25,3.188721875540867,0.25,3.4594316186372973,10,0.491089985367093,0.6978625686528157,0.1413498063345555,28256,1.3292372315928913,88527.54545454546,28256,117674.10943971385,0.09090909090909091,12,0.3697852098477221,0.18854296816968177,0.0,0.08333333333333333,0.0,0.5,0.0,2,2,0.5,1,1.5,2,0.825011210824177,0.4166666666666667,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
116657496500000,116657496500000,233314993000000.0,466629986000000,0,466629986000000,0.3333333333333333,0.3333333333333333,,0,11,0.5,1.5,0.5,1.584962500721156,3,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1,3,0.5,1.25,1,1.75,0.9463946303571862,0.5,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41299939628,41299939112,516,289099577396,-3612,289099573784,0.3333333333333333,0.3333333333333333,,0,28,1.0,-0.0,1.0,-0.0,1,0.48766513363573855,0.49113258984568253,-0.2809157803728594,,0.5613829032677102,304431.8333333333,299706.5,170902.82644377835,0.0,7,,,0.0,0.0,0.0,0.0,0.0,2,2,0,0,2,2,0.0,1.0,7
0,5673897646618,5673897646618,0,5673897646618,5673897646618,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170448136319,170448136319,340896272638.0,340896272638,0,340896272638,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,69752945214,69752945214,0,69752945214,69752945214,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5509369979419.333,5509369979419.333,14528109938258,16528109938258,0,16528109938258,0.0,0.0,,0,11,0.3333333333333333,1.584962500721156,0.0,1.0,3,,,,,,,,,,,,,0.3333333333333333,0.0,0.0,0.0,0.0,4,2,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12437265731.5,12437265731.5,24874531463.0,24874531463,0,24874531463,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2098626995631,2098626995631,4197253991262.0,8394507982524,0,8394507982524,0.0,0.6666666666666666,,0,35,0.25,2.0,0.0,1.584962500721156,4,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,10,1,2.5,0.5,7.75,1,0.9463946303571862,0.5,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29190262328670.668,29190262328670.668,59999900000000.0,700566295888096,0,700566295888096,0.3333333333333333,0.0,0.0,0,82,0.375,3.1981203125901443,0.5,4.523561956057013,14,0.7386848175090427,0.7906048214282955,0.49879176721639035,2700,2.9903574386486076,89512.17391304347,2700,267673.3951104774,0.043478260869565216,24,0.40626860854388885,0.13156456033429187,0.08333333333333333,0.0,0.0,0.0,0.0,7,5,0.5416666666666666,1.0416666666666667,1.75,1.6666666666666667,0.7358395832131407,0.375,24
3099998538,3099998538,6199997076.0,6199997076,0,6199997076,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,1130000000000,1130000000000,0,1130000000000,1130000000000,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305312722077,0,305312722077,305312722077,-305312722077,0,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
314928500000000,314928500000000,629857000000000.0,1259714000000000,0,1259714000000000,0.3333333333333333,0.3333333333333333,,0,12,0.5,1.0,1.0,0.9182958340544896,2,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2,2,0.5,1,1.5,1.5,1.0,0.5,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
408450332500000,482475358250000,816000350000000.0,16338013300000000,2961001030000000,19299014330000000,0.0,0.3333333333333333,0.0,0,296,0.025,5.321928094887363,0.0,5.285402218862248,40,0.7389312199275778,0.8702017647612024,0.2575083534912005,22763,1.6936329983024223,64211.58974358974,22763,108750.86726320097,0.05128205128205128,40,0.48106269375072114,0.022036524848195592,0.275,0.0,0.0,0.0,0.0,10,3,3.25,1.075,5.65,1.75,0.8739839666217972,0.2,40
